,day,type,accuracy,precision,recall,f1-score,threshold
0,0,cos,0.13071895424836602,0.13071895424836602,1.0,0.23121387283236997,0.01
1,0,cos,0.13725490196078433,0.13157894736842105,1.0,0.23255813953488372,0.02
2,0,cos,0.1503267973856209,0.13333333333333333,1.0,0.23529411764705882,0.03
3,0,cos,0.1568627450980392,0.1342281879194631,1.0,0.23668639053254437,0.04
4,0,cos,0.17647058823529413,0.136986301369863,1.0,0.24096385542168672,0.05
5,0,cos,0.24183006535947713,0.14705882352941177,1.0,0.25641025641025644,0.06
6,0,cos,0.2875816993464052,0.15503875968992248,1.0,0.2684563758389262,0.07
7,0,cos,0.35294117647058826,0.16806722689075632,1.0,0.28776978417266186,0.08
8,0,cos,0.43790849673202614,0.18867924528301888,1.0,0.3174603174603175,0.09
9,0,cos,0.5163398692810458,0.2127659574468085,1.0,0.3508771929824561,0.1
10,0,cos,0.5816993464052288,0.23809523809523808,1.0,0.3846153846153846,0.11
11,0,cos,0.6339869281045751,0.2631578947368421,1.0,0.4166666666666667,0.12
12,0,cos,0.7058823529411765,0.3076923076923077,1.0,0.47058823529411764,0.13
13,0,cos,0.7516339869281046,0.3448275862068966,1.0,0.5128205128205129,0.14
14,0,cos,0.7843137254901961,0.37735849056603776,1.0,0.5479452054794521,0.15
15,0,cos,0.8169934640522876,0.4166666666666667,1.0,0.5882352941176471,0.16
16,0,cos,0.8496732026143791,0.46511627906976744,1.0,0.6349206349206349,0.17
17,0,cos,0.8627450980392157,0.4878048780487805,1.0,0.6557377049180327,0.18
18,0,cos,0.869281045751634,0.5,1.0,0.6666666666666666,0.19
19,0,cos,0.8823529411764706,0.5263157894736842,1.0,0.6896551724137931,0.2
20,0,cos,0.8888888888888888,0.5405405405405406,1.0,0.7017543859649124,0.21
21,0,cos,0.934640522875817,0.6666666666666666,1.0,0.8,0.22
22,0,cos,0.9607843137254902,0.7692307692307693,1.0,0.8695652173913044,0.23
23,0,cos,0.9673202614379085,0.8260869565217391,0.95,0.8837209302325583,0.24
24,0,cos,0.9934640522875817,1.0,0.95,0.9743589743589743,0.25
25,0,cos,0.9934640522875817,1.0,0.95,0.9743589743589743,0.26
26,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.27
27,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.28
28,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.29
29,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.3
30,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.31
31,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.32
32,0,cos,0.9869281045751634,1.0,0.9,0.9473684210526316,0.33
33,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.34
34,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.35
35,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.36
36,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.37
37,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.38
38,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.39
39,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.4
40,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.41
41,0,cos,0.9803921568627451,1.0,0.85,0.9189189189189189,0.42
42,0,cos,0.9673202614379085,1.0,0.75,0.8571428571428571,0.43
43,0,cos,0.9673202614379085,1.0,0.75,0.8571428571428571,0.44
44,0,cos,0.9673202614379085,1.0,0.75,0.8571428571428571,0.45
45,0,cos,0.9607843137254902,1.0,0.7,0.8235294117647058,0.46
46,0,cos,0.9477124183006536,1.0,0.6,0.7499999999999999,0.47
47,0,cos,0.934640522875817,1.0,0.5,0.6666666666666666,0.48
48,0,cos,0.934640522875817,1.0,0.5,0.6666666666666666,0.49
49,0,cos,0.934640522875817,1.0,0.5,0.6666666666666666,0.5
50,0,cos,0.9215686274509803,1.0,0.4,0.5714285714285715,0.51
51,0,cos,0.9215686274509803,1.0,0.4,0.5714285714285715,0.52
52,0,cos,0.9215686274509803,1.0,0.4,0.5714285714285715,0.53
53,0,cos,0.9150326797385621,1.0,0.35,0.5185185185185185,0.54
54,0,cos,0.9150326797385621,1.0,0.35,0.5185185185185185,0.55
55,0,cos,0.9150326797385621,1.0,0.35,0.5185185185185185,0.56
56,0,cos,0.9019607843137255,1.0,0.25,0.4,0.57
57,0,cos,0.9019607843137255,1.0,0.25,0.4,0.58
58,0,cos,0.9019607843137255,1.0,0.25,0.4,0.59
59,0,cos,0.9019607843137255,1.0,0.25,0.4,0.6
