20170828 000000.txt,1160,31
20170829 000000.txt,1104,33
20170831 000000.txt,1556,34
20170904 000000.txt,1369,39
20170906 000000.txt,732,21
20170913 000000.txt,842,14
20170914 000000.txt,1111,26
20170917 000000.txt,681,12
20170922 000000.txt,1299,34
