20160717 000000.txt,1080,33
20160718 000000.txt,257,7
20160718 000001.txt,1219,32
20160721 000000.txt,1600,39
20160722 000000.txt,4806,162
20160722 000001.txt,693,11
20160729 000000.txt,1243,32
