,threshold,accuracy,precision,recall,f1-score
0,0.01,0.328111058929968,0.28491968486756725,0.9859237300837184,0.4354969347095798
1,0.02,0.46659204120647846,0.32926584673893744,0.9603917672789467,0.4840472738632858
2,0.03,0.6169735256065445,0.4029601667951397,0.9143872659611344,0.5527783526713442
3,0.04,0.7370549712596148,0.5048152485563417,0.8497235633883864,0.625585218595528
4,0.05,0.8000700589610124,0.5992519993792349,0.7715786515963446,0.6663262371031935
5,0.06,0.8344779678211138,0.6961680279995777,0.7028303548515809,0.6888292515005373
6,0.07,0.8495159461334617,0.7748560582017661,0.6428754516916259,0.691302951694147
7,0.08,0.8522006633743426,0.8313875528896726,0.5860540604874984,0.6756358589211656
8,0.09,0.848760133642091,0.874199609398269,0.5360959305648101,0.6512013134368952
9,0.1,0.8419471733898921,0.9056746205786005,0.4876020053939442,0.6190207784394828
10,0.11,0.8328081412069611,0.9241984279317585,0.4429737154984845,0.5818367125220563
11,0.12,0.8259837759856791,0.9384338926395394,0.40903236666511034,0.5507673084511152
12,0.13,0.8181252820475755,0.9494676060672768,0.37437863579444086,0.5167058649393093
13,0.14,0.8122004095388543,0.9549888578323963,0.3511244664144954,0.4917820156277928
14,0.15,0.8067582247121877,0.9642588960834722,0.3249210198820561,0.4656752113053088
15,0.16,0.8011362315542913,0.9675087103502289,0.30339057834101396,0.4416056985949787
16,0.17,0.795294312372507,0.9720231974079503,0.2792647820091838,0.41409517724269607
17,0.18,0.7916192951807536,0.9713619247080821,0.2652822654699793,0.39839805320649835
18,0.19,0.7862946988970587,0.9690082980887916,0.24541220522685825,0.37319860323883985
19,0.2,0.7825648713154377,0.9665336731189555,0.23210507599865773,0.355951276333168
20,0.21,0.777443172419826,0.9665865768254253,0.21259126445925827,0.33178722197752636
21,0.22,0.7747481821928505,0.9681956662995258,0.20145627557038862,0.317689806365827
22,0.23,0.7713330763669028,0.96567770041223,0.18828335722523384,0.29968353596650066
23,0.24,0.7677264201519705,0.9592079095927962,0.17365167413365723,0.2787723721862518
24,0.25,0.7647478833094264,0.9569114549766164,0.1607432291337416,0.261064341733567
25,0.26,0.7628439866472612,0.9558301299090775,0.15299593391975244,0.2505519514579544
26,0.27,0.7607802136915701,0.956092893007785,0.14392238692682152,0.23821772980544675
27,0.28,0.7587642344524902,0.9548962877317915,0.13567334293637578,0.22649820088164002
28,0.29,0.756316630482234,0.9578463218209136,0.12417653472813502,0.21043585346801105
29,0.3,0.7536183671430173,0.9538645371003521,0.11203807030279314,0.19261309637320584
30,0.31,0.7507899699917009,0.9593842852708101,0.10024565510705546,0.1744800385954318
31,0.32,0.749894162878069,0.9748907882241216,0.09392313443346167,0.1657078525877355
32,0.33,0.7478238438603878,0.9739929861187063,0.08639122761634963,0.15273703187326426
33,0.34,0.7465914628058844,0.9756328593857199,0.08068269253656123,0.1439983767254672
34,0.35,0.7449975372565203,0.9780418471387817,0.07397683606340225,0.13273257264084215
35,0.36,0.7437259451909805,0.9785152150121952,0.06812982682365382,0.12315344467146308
36,0.37,0.7425795686361939,0.9821839080459771,0.06342544373795214,0.11511916402720371
37,0.38,0.7414243862998331,0.9813105413105414,0.05834743227858083,0.1063308299654214
38,0.39,0.7405656446283948,0.9869949494949495,0.053996679321038625,0.09913933276966383
39,0.4,0.739589690433366,0.9866666666666667,0.049269667395948284,0.09123763979252483
40,0.41,0.7388510440147993,0.9851851851851853,0.045818005986654704,0.08537216435091909
41,0.42,0.7380287909447578,0.9842592592592593,0.042868784096548,0.07997795187777862
42,0.43,0.7376815033874228,0.9925925925925926,0.04118880870832884,0.07689046588969911
43,0.44,0.7371501362535036,0.9925925925925926,0.038525215420520224,0.07229376123754537
44,0.45,0.7359063055840064,0.9916666666666667,0.03328639180166664,0.06274214177945832
