,threshold,accuracy,precision,recall,f1-score
0,0.01,0.27417776271096655,0.2713454490887764,0.9937909207730574,0.4195755223838501
1,0.02,0.2808014954102588,0.2727321059202631,0.9913250505744494,0.42105167815565037
2,0.03,0.29535248908959744,0.2760488688287506,0.988413079979917,0.4249522014359502
3,0.04,0.31841401586303913,0.2819528806747863,0.9861906355933434,0.43209514208842725
4,0.05,0.3478849817899277,0.29031111681074884,0.9823613703828421,0.4416996456949152
5,0.06,0.3846517497045304,0.3011675065089206,0.976753270048904,0.4539918217399859
6,0.07,0.4263667733187681,0.31502889471639267,0.9693349688033912,0.4691304482814373
7,0.08,0.4746134579556749,0.3329735183205458,0.9597067580602626,0.48788964046668265
8,0.09,0.521790825041419,0.3525419154564456,0.9471404102629278,0.5074173563222051
9,0.1,0.5688689381113375,0.3755005452955339,0.9337556188090635,0.5292545261518529
10,0.11,0.6108507733733849,0.3989843866939652,0.9189254840834643,0.5499858001509187
11,0.12,0.6493438512433144,0.42379969425798714,0.9049269739013704,0.5710973271151533
12,0.13,0.6821200959708084,0.4488434926716938,0.8865716095290427,0.589711684009768
13,0.14,0.7174559151089941,0.4805041171001671,0.8676954253715646,0.6118610139198581
14,0.15,0.7433204061055978,0.5084769549045567,0.8429073165231247,0.6273642237178632
15,0.16,0.7680121988848166,0.5402046089399092,0.8222571634793391,0.6449295348763272
16,0.17,0.7921334492026261,0.5764674591387735,0.8025061594735775,0.6636440638996859
17,0.18,0.8141323413456731,0.6169853339815639,0.7813267720482865,0.6824865888114179
18,0.19,0.828756646007285,0.651913975888325,0.7544391066682187,0.6925875642842475
19,0.2,0.8415875187709674,0.6902390721474501,0.7310238915157854,0.7024247679896624
20,0.21,0.8517679096595088,0.7265769056676458,0.710026317564244,0.710299183642415
21,0.22,0.8584497048156787,0.7592756025931992,0.6855539062142918,0.7126191108742412
22,0.23,0.8633092632204887,0.7920419639078015,0.6609956339700642,0.7128881394172861
23,0.24,0.8653397373098869,0.8177305237129949,0.6400281455958248,0.7098320283397954
24,0.25,0.8650653366616244,0.8412368860291761,0.6125485919935152,0.7002952793008961
25,0.26,0.8630109263645629,0.8590601595356469,0.5874721816786546,0.6881750258716605
26,0.27,0.8632975104989751,0.885233168519816,0.566690554471746,0.6811200039461819
27,0.28,0.8606590669518362,0.9002703169959284,0.5445119713318364,0.6678317123917401
28,0.29,0.8582966448940664,0.9226359754632801,0.5218307748199976,0.6543787996621965
29,0.3,0.8548284132968661,0.9413714010930162,0.4966007851357593,0.6369842102970457
30,0.31,0.8492831019841287,0.9479411597495918,0.4704923788419454,0.613811747997039
31,0.32,0.8444983200880439,0.9579713423842472,0.4478816663852643,0.5952483043818542
32,0.33,0.8387888006271799,0.9696108081417159,0.42108447330936255,0.5713016334560829
33,0.34,0.8345693232002352,0.9755876588560042,0.40211502653486525,0.5531767146201951
34,0.35,0.8294348545040784,0.9774077426273203,0.3807458770374406,0.5314038158799036
35,0.36,0.8239472006027063,0.9780893727836121,0.359659219295777,0.5090449189995607
36,0.37,0.8193127235304,0.9798518135047514,0.34308105039202197,0.49051151098965934
37,0.38,0.8144255890795008,0.9790395105855006,0.32519969846074515,0.4711334809371774
38,0.39,0.8104086908263892,0.9795184962890123,0.30978733281853554,0.45371912976187123
39,0.4,0.8056233307537305,0.9809091916069149,0.2925986409126083,0.43467334344172304
40,0.41,0.8018053607058488,0.9804891403770665,0.2781536022130207,0.41777662317420616
41,0.42,0.7970367005989573,0.9818285690666984,0.2578316629112358,0.39356666633030624
42,0.43,0.7927867630953557,0.9806500792854604,0.24104344295501182,0.3729559589868081
43,0.44,0.788137412687519,0.9830065666544048,0.2242019951933554,0.3516643476012798
44,0.45,0.7832799145914495,0.9850176078213387,0.20551087623342623,0.3270098147233791
