,threshold,accuracy,precision,recall,f1-score
0,0.01,0.4060136646733342,0.30484726313643556,0.9187127460437305,0.4490991395402097
1,0.02,0.41333771544870945,0.30553301467022925,0.9009469543211447,0.4476311984401849
2,0.03,0.41612824872585735,0.30512664161267716,0.8904138736481205,0.4460322087595099
3,0.04,0.41629149819793965,0.3037087856947638,0.8799529934548992,0.4431138424872915
4,0.05,0.4163619435924002,0.30258071855070345,0.8718942125159407,0.4407550158914439
5,0.06,0.41644001984021767,0.3016732243024726,0.8654160941969565,0.4389885711317624
6,0.07,0.4159297230199865,0.3008166646010989,0.8605739228681963,0.43741724947980126
7,0.08,0.41295927733822096,0.2979523430794562,0.8487435927027036,0.43240060876897707
8,0.09,0.41331751392742266,0.29755005841584337,0.8451944344601082,0.43143907517972924
9,0.1,0.41245463376195024,0.2963382318676681,0.8394400108106932,0.4292793760319098
10,0.11,0.4110244705853051,0.29489705143913497,0.8341701383027119,0.42687441535633336
11,0.12,0.41281959499690996,0.2947665539008429,0.8287764296733484,0.4260692970244835
12,0.13,0.4137030278001662,0.2949360026649591,0.8256867935078068,0.42556372877454507
13,0.14,0.4137743762359785,0.29432339853603046,0.8215812506276697,0.42432390692329486
14,0.15,0.41272334943186606,0.2933259381250516,0.8175180242689529,0.42265974350317737
15,0.16,0.4125060846623599,0.29273874374577896,0.8147461210789686,0.4215975308870039
16,0.17,0.4118573122808113,0.29211878890680626,0.8126258680192819,0.4205744493564369
17,0.18,0.4114758147337225,0.2916652690954445,0.810626050854706,0.41979164298655863
18,0.19,0.41136838948129206,0.29151135411637447,0.8099009652199382,0.4195295576988206
19,0.2,0.4115772657556745,0.2915599918063348,0.8096579096643827,0.41955538659425723
20,0.21,0.41250118811993364,0.291798759762768,0.8087090785507927,0.4197119438658653
21,0.22,0.4124340808204542,0.29163927602677026,0.8078460775473852,0.41942621888766995
22,0.23,0.41178695369927354,0.2909811517557573,0.8055865401442823,0.4183659136322923
23,0.24,0.4113960691924341,0.29045567196061384,0.80387477960462,0.4175089642575409
24,0.25,0.41097833960326136,0.2900653775200525,0.802323822477544,0.4168661674615064
25,0.26,0.4115357750545545,0.2899745566347469,0.8000526154169656,0.4164514794273096
26,0.27,0.4122357677341593,0.2900723422778374,0.7983627033410239,0.4163277496770034
27,0.28,0.41188235144161295,0.28962759994259407,0.796461045921473,0.4155803529370864
28,0.29,0.41181447662817466,0.2894747962510996,0.7957411665465735,0.41530664951104773
29,0.3,0.4118165885846993,0.2894145946477915,0.7954327475784723,0.4152025265515928
30,0.31,0.4120156544101484,0.2894519735764053,0.7951243286103714,0.4152042495197792
31,0.32,0.4129203025808064,0.2898057606751106,0.7944987499501106,0.41548741782038323
32,0.33,0.41330197585566725,0.28975212814638984,0.7924801041079355,0.41512116317604925
33,0.34,0.412792677460201,0.28917619204708284,0.7901688351116941,0.41417133312222637
34,0.35,0.4127359881177973,0.28912419202228407,0.7899761568843338,0.4140877224225232
35,0.36,0.41249197667248566,0.288881494360889,0.7890524856481625,0.4136683638957604
36,0.37,0.4118785879726013,0.2882840648091839,0.787044341737822,0.41270001372119686
37,0.38,0.41086095071559525,0.2873340382548624,0.7844458643860018,0.41122196373203124
38,0.39,0.4099808022019385,0.2865432936080597,0.781795233426547,0.4099506078084607
39,0.4,0.40963556996989825,0.2861150634334503,0.7794338714113646,0.4091965124647969
40,0.41,0.41051032739637977,0.2865210238795084,0.7790009709784641,0.4095454617312498
41,0.42,0.4097006386247488,0.28563728921353815,0.7753931810359005,0.408094998634234
42,0.43,0.4097006386247488,0.28563728921353815,0.7753931810359005,0.408094998634234
43,0.44,0.40948427621771705,0.28536480434677947,0.7745273801700996,0.4076605130577751
44,0.45,0.4093426226452093,0.2851837151331748,0.7737829532574485,0.40734718656457164
45,0.46,0.4093859126884994,0.2852073298626719,0.7737829532574485,0.4073718143669772
46,0.47,0.40949991830324134,0.28523187097430874,0.7735977680722631,0.4073691707968817
47,0.48,0.41036752436731894,0.28558634384680587,0.7727319672064624,0.4075778388120935
48,0.49,0.4103221561677925,0.2854847580844794,0.7722990667735619,0.4073972204013298
49,0.5,0.41115674934460167,0.28580402947021366,0.7722990667735619,0.4077456504099904
50,0.51,0.4115622378445912,0.2859348154649052,0.7716734881133013,0.40776910139032413
51,0.52,0.4137055289293418,0.28711093609532756,0.7706655389474573,0.40857884543632267
52,0.53,0.4145895130188729,0.28738418727104986,0.7688496504442622,0.4085279029798001
53,0.54,0.41429621780823095,0.2870156174902959,0.7670708095884091,0.40785423595444514
54,0.55,0.4150843951481324,0.2875058732189363,0.7666379091555087,0.4082415320266349
55,0.56,0.4144334555927021,0.2868554346757698,0.7646409253409481,0.40722507938837205
56,0.57,0.4143901655494121,0.2868046837092841,0.7644557401557628,0.4071416450995492
57,0.58,0.41504843228254457,0.28693328449228045,0.7638492286117512,0.40718320900362487
58,0.59,0.4160097697956063,0.28757400093755336,0.7633584578084806,0.40769323511571337
59,0.6,0.4173916952631081,0.2880376522675339,0.7626541860548207,0.4080475784335205
60,0.61,0.41733171724290696,0.2878804290510218,0.7617857378126606,0.4077698104370852
61,0.62,0.41697615951642436,0.28742380181491817,0.7602308212161977,0.40704530496796865
62,0.63,0.4167463673998243,0.28713518387095427,0.7589678356696756,0.40653223799396304
63,0.64,0.415869325122192,0.2862436261364621,0.7568371326806979,0.40519099730138414
64,0.65,0.4155129169556566,0.2858364291396335,0.7554320100255754,0.4045241480732972
65,0.66,0.4164619628301781,0.2860595602059131,0.7547352313140908,0.4046435190777975
66,0.67,0.41623986753194575,0.2857533920969339,0.7535778239066833,0.40413291068293583
67,0.68,0.41730100926586366,0.28595903146890284,0.7518842168790061,0.40403864966023234
68,0.69,0.4170508389014877,0.2857058334995201,0.7509664530168781,0.40363134347808455
69,0.7,0.41652414619548206,0.285114764277104,0.7489393248084978,0.4026826734282121
70,0.71,0.41847052355956665,0.28597992441563297,0.7476128864048536,0.4032260444988173
71,0.72,0.42002852241074196,0.28673493356064095,0.7455954882445617,0.4035471501553277
72,0.73,0.4199914194800404,0.28656100013186225,0.7440660452213665,0.4030726806794058
73,0.74,0.41988832924000824,0.28631508874270195,0.7422801285425564,0.4024785168968723
74,0.75,0.42165589802446324,0.28732673293890537,0.7414855984633443,0.40323387999710747
75,0.76,0.42340953009933824,0.2878820961969237,0.7391195842922235,0.40327595587657306
76,0.77,0.4237802854498538,0.287808280332689,0.735927918018128,0.4022873530595094
77,0.78,0.4235730464240245,0.28730721245252877,0.7325297287897793,0.4010704132201868
78,0.79,0.42353588990321356,0.2870812293969195,0.7296942351829091,0.4002188176941267
79,0.8,0.42388727698830997,0.2867944010021068,0.7281480701469948,0.39967905277901367
80,0.81,0.42350591989727004,0.28573845109000945,0.7242069102854588,0.39793571696950464
81,0.82,0.4238617329786588,0.2850403075549562,0.7196495842429781,0.3960892712138417
82,0.83,0.4241078718395936,0.28433151400369255,0.7163778263772822,0.39487376231149657
83,0.84,0.4238333442832213,0.2832060983170972,0.712723462996038,0.39308090907081455
84,0.85,0.42597879610993894,0.28282827031542135,0.7052881852163334,0.3908905972473844
85,0.86,0.42575119595680155,0.2818404617484493,0.7017417680887791,0.38922866056197886
86,0.87,0.42632341611482166,0.2813951060234137,0.6964425526287419,0.38771856255529696
87,0.88,0.42731660716401376,0.2813818506030321,0.6926867997959766,0.38649888384678877
88,0.89,0.4275435914060516,0.2800893099765314,0.6879634421377928,0.38436627643123505
89,0.9,0.42810070088035856,0.279675637256398,0.6834635148284676,0.382610707430113
90,0.91,0.42675320213685874,0.27775317803146854,0.6771795129965779,0.37958073909789486
91,0.92,0.4317990581496568,0.27997193018627387,0.6724137470423154,0.37975512739270995
92,0.93,0.43873566718875934,0.28219781777785424,0.6636776808134514,0.37835269388258463
93,0.94,0.438330453213783,0.28006081068112537,0.6578492914515348,0.3751766524877151
94,0.95,0.44238601107844633,0.278518905728483,0.6469625172717723,0.37127765638957927
95,0.96,0.4441265355595048,0.27548263515365146,0.6338323843261429,0.3657012684084906
96,0.97,0.45198769640300357,0.2752239044331145,0.6149485159633094,0.360103555682687
97,0.98,0.45861635048921784,0.27186949570661273,0.5914300203246464,0.35059226141134975
98,0.99,0.4846371079839029,0.2703237465234889,0.5427210068520918,0.33563821210343897
