,threshold,accuracy,precision,recall,f1-score
0,0.01,0.6169999906001611,0.5288947942822636,0.8429595840700738,0.6136387142264855
1,0.02,0.6200923615079625,0.5297814730732664,0.8050233616861769,0.6013395821923009
2,0.03,0.6246804253181065,0.5360498700283596,0.796564588841176,0.6013412373661458
3,0.04,0.629231277673733,0.5404313021558255,0.788966693174125,0.6013000036709575
4,0.05,0.6401878593762652,0.5392833710235173,0.7830207721700643,0.5986138940351217
5,0.06,0.640565689764752,0.5392942738461891,0.779780573805937,0.5976598885778142
6,0.07,0.65181642570432,0.5501530477946073,0.7791436455680295,0.6057581790502574
7,0.08,0.652467669884976,0.5503732995407943,0.7773023487776666,0.6055092281986879
8,0.09,0.6527586751759812,0.5503277363993808,0.7765065591079479,0.6053023564867627
9,0.1,0.6548323857791036,0.5522923168475838,0.7750392487743584,0.6064061999300849
10,0.11,0.6564645139521524,0.5538099549186254,0.7739577409099048,0.607070228995194
11,0.12,0.6563610281133725,0.554743396477067,0.771426841010584,0.6065364498809208
12,0.13,0.6637492662369048,0.5546564036687737,0.7705338427491646,0.6062495988806422
13,0.14,0.6646679771556157,0.5557408058092788,0.7696408444877452,0.6065489068983868
14,0.15,0.6656452805348799,0.5564056290508284,0.7685547960332757,0.6068015656403267
15,0.16,0.6677578872455258,0.5567001349625412,0.768507312652459,0.6071982232285994
16,0.17,0.6666906935696364,0.5563068661346497,0.7652004343455808,0.6057347050933444
17,0.18,0.6693367512156941,0.5588385319996491,0.7600883895276537,0.6041462905112938
18,0.19,0.669214651093594,0.5587668829696667,0.7598899768292409,0.6040186839130989
19,0.2,0.6689795175144706,0.5579785945432068,0.7581857161776119,0.6029275630683656
20,0.21,0.6704566732563322,0.5600221906739219,0.7575419772005394,0.6035837053323516
21,0.22,0.669736244999672,0.5597284958546983,0.7553975938061561,0.6023695650785146
22,0.23,0.6699821826369141,0.5599277451731464,0.7553975938061561,0.6024932407183432
23,0.24,0.6701455813297246,0.5600138444456075,0.7553975938061561,0.6025772302196555
24,0.25,0.6817413527081045,0.5602298879833851,0.7553975938061561,0.6027245484061894
25,0.26,0.6814482222807031,0.5603126153228014,0.7542757953159367,0.6023058138547855
26,0.27,0.6831250639575447,0.5620092071261867,0.7541588362516092,0.6034579938213481
27,0.28,0.683086442448335,0.5619987008366107,0.7538585359513088,0.6033495267335607
28,0.29,0.6830905543258484,0.5620626793184785,0.7534946633067344,0.6033009306206875
29,0.3,0.6844748597681249,0.56400208403998,0.7527010125130835,0.6043801562673151
30,0.31,0.6848470094049804,0.5642172230096633,0.7527010125130835,0.604576872096431
31,0.32,0.6839787328014098,0.5639369581305562,0.7477098308552352,0.6023462594783938
32,0.33,0.6834593230172941,0.5637837220505114,0.7467172906960284,0.6018678594458032
33,0.34,0.6846564216781608,0.5653473268400782,0.7467172906960284,0.6027000409327467
34,0.35,0.6846564216781608,0.5653473268400782,0.7467172906960284,0.6027000409327467
35,0.36,0.6841896769360537,0.5650944485055589,0.745775932671337,0.6021657229461022
36,0.37,0.6845575715686543,0.5657078045243079,0.7437385365162938,0.60184712984438
37,0.38,0.6843508120971888,0.5661565218357807,0.7430110232887807,0.6016069045088495
38,0.39,0.6841487918951686,0.5661172401298323,0.7427641097085337,0.6014626403945479
39,0.4,0.6826769304233071,0.5649102705570771,0.7386894517374412,0.5988538141057139
40,0.41,0.6834109404220231,0.5659329963748166,0.738471586813694,0.5993180841281485
41,0.42,0.6803507997638433,0.5642623339926534,0.7264917901789486,0.5943173049005193
42,0.43,0.6816567160697595,0.5681524824914975,0.7255485719182431,0.595564975358716
43,0.44,0.6824294618425052,0.5688079116732425,0.7243686507892559,0.595303121748512
44,0.45,0.6832742869520363,0.5698874001770469,0.7240047781446814,0.5956789310672167
45,0.46,0.6873846827290987,0.5740479830056199,0.7225461206075925,0.5962228575791476
46,0.47,0.6877603490254811,0.5742973244253291,0.7225461206075925,0.5964478548698994
47,0.48,0.6875398904716892,0.5745347413294126,0.7220170200784919,0.5961306327072158
48,0.49,0.6913434852066566,0.5747600026465504,0.7215971349527245,0.5961419419624414
49,0.5,0.6919223625353207,0.5752131178105127,0.7207705188629505,0.5962461126188046
50,0.51,0.6912645152832706,0.576080201151137,0.7164207555658189,0.5929587124651624
51,0.52,0.691250816200944,0.5763917842632316,0.715926928405325,0.5929099936197777
52,0.53,0.6908604369486722,0.5761775685185241,0.7151682811411697,0.5924168787186533
53,0.54,0.6910905155120841,0.5767010934729433,0.7148596391658611,0.5925965792671504
54,0.55,0.6901471271773915,0.5765280012392557,0.7128874528077097,0.5914086869228788
55,0.56,0.6898788061737763,0.5764877319953574,0.7123347638958878,0.5911616341242956
56,0.57,0.6947163776673579,0.5781875530280816,0.7120307663278683,0.5918757904403774
57,0.58,0.6957203716210536,0.579209435014862,0.7100281590153935,0.5917132409398643
58,0.59,0.6959632151972305,0.5771725444416754,0.6978004901700776,0.5868058241769709
59,0.6,0.6966602127782862,0.5767536941480975,0.6906272151020657,0.5806800749936168
60,0.61,0.6979396740577474,0.5788945142115391,0.6896200676036901,0.5809976379401756
61,0.62,0.6978430948925407,0.5792615013404995,0.6876918674737357,0.5803684663539972
62,0.63,0.6973211058304835,0.5791278506100924,0.6854103535036251,0.5793027763005266
63,0.64,0.6967865293432216,0.5794083636472961,0.6839104640741692,0.5784041584758313
64,0.65,0.6956237951370092,0.5794529319557845,0.6820950868511553,0.5765871485618439
65,0.66,0.6934484181790235,0.5794242382374356,0.6776102511382494,0.5739745225463928
66,0.67,0.6951999201266038,0.5797438146739867,0.6764146695917906,0.5735399503251821
67,0.68,0.6969967384451613,0.5806697966783909,0.6757025952883849,0.5742868767418619
68,0.69,0.6983651140782428,0.5815826556059558,0.6738025727962571,0.5744005179235334
69,0.7,0.698017157592179,0.582278181900939,0.6694555942387523,0.5711529688661504
70,0.71,0.6993409170318804,0.5833936845074792,0.6658063567659855,0.5706644649905765
71,0.72,0.6973742524565201,0.5853462144273294,0.661618572490482,0.5696393121657657
72,0.73,0.6975316554400102,0.5856351678074603,0.6600781704547238,0.5691848239029298
73,0.74,0.6958102631794022,0.5855917467509234,0.656723933723294,0.5668226832205993
74,0.75,0.6958491969651389,0.5860306105566877,0.656067663417901,0.5667030002760606
75,0.76,0.6966625120325035,0.5869815078301461,0.6514734909728515,0.5650258791374142
76,0.77,0.6963961144472653,0.587304043358128,0.6497255649562594,0.5643372299008895
77,0.78,0.6966170910962044,0.587643574700433,0.6460985807242701,0.5622700135675751
78,0.79,0.6955536211601855,0.5877188290091535,0.6423933917210934,0.5603424973967679
79,0.8,0.6917029656428634,0.58776517142584,0.6368259259433594,0.5563396047400921
80,0.81,0.6922776180909174,0.5896949458142828,0.6339604766447315,0.5554685357657037
81,0.82,0.693171468880335,0.5911688701587062,0.6308352506208987,0.5544071816723887
82,0.83,0.6926271366693361,0.5908030932507836,0.626589670454266,0.5519764283831017
83,0.84,0.6923029439538391,0.5923347300992522,0.624867390899169,0.5510510024111387
84,0.85,0.6906178298667642,0.5919410781761885,0.6211896842634743,0.5486280708630809
85,0.86,0.688570400645422,0.5921426715244957,0.6168183167225607,0.545485309357981
86,0.87,0.6840228494312041,0.58033601851205,0.6099295329439419,0.5374696932917444
87,0.88,0.6840141544225091,0.579205086289835,0.6063998629230438,0.5341751657650021
88,0.89,0.6845745476619304,0.5812228945250932,0.6026805267037076,0.5330049489382436
89,0.9,0.6847993245427176,0.5825768310786421,0.6014961125239375,0.5331254157537149
90,0.91,0.6817054092855457,0.5837604947851545,0.5937003708917249,0.5282970275980062
91,0.92,0.6784870241532646,0.566006541424825,0.5784301137663377,0.5122895799712626
92,0.93,0.6784696636286577,0.5677422084254051,0.5696504807445529,0.5082678101977717
93,0.94,0.6829959200283156,0.5676543457917738,0.5618487733169425,0.5028061332411088
94,0.95,0.6707939039111247,0.5580288508375998,0.5419488574991781,0.4869678867074828
95,0.96,0.6684896549252901,0.5604207001130707,0.5262036627775062,0.4776755266910971
96,0.97,0.6555076359969796,0.552245609436144,0.4998557634702805,0.45589299531158994
97,0.98,0.6516568832481023,0.5312945766991714,0.48087977691676287,0.4379101912350062
98,0.99,0.6512048171587813,0.5462322245496444,0.4503012818213065,0.41701873809507617
