20170825 000000.txt,943,34
20170828 000000.txt,1046,36
20170829 000000.txt,1201,40
20170830 000000.txt,892,33
20170831 000000.txt,184,8
20170903 000000.txt,1544,44
20170914 000000.txt,1662,56
20170915 000000.txt,1035,38
20170925 000000.txt,857,15
