,threshold,accuracy,precision,recall,f1-score
0,0.01,0.3576000015916413,0.30867049930432616,0.9881251706709873,0.4574740128999872
1,0.02,0.5166264210656157,0.3682886053250151,0.9695223990178363,0.5201896808147852
2,0.03,0.6651198729478482,0.46330838781174716,0.9179976664862043,0.5987199386503125
3,0.04,0.771737334394323,0.572536026543548,0.8643023127309657,0.6687649773516281
4,0.05,0.8209562789126535,0.6682205500548974,0.7971713414433329,0.702461194334388
5,0.06,0.8513243871056454,0.7635157518377479,0.7336849306406524,0.7274656784327733
6,0.07,0.8575241334866747,0.8340085639464626,0.6696813839610247,0.7211474313643839
7,0.08,0.8562582598372651,0.8772377717795707,0.6207219536456349,0.7021452950039613
8,0.09,0.8494630361279774,0.9134102286024061,0.5765745470072676,0.6800934718331036
9,0.1,0.8397410697135822,0.9284368485342985,0.5335286947246576,0.6469176399247695
10,0.11,0.8302005812571549,0.9349621422193488,0.5016632845639571,0.6159811040429021
11,0.12,0.8235866161214627,0.9484348633756103,0.4717928132551677,0.5911573182284253
12,0.13,0.8172193551488595,0.956201171123122,0.44615382129614156,0.5683343883676757
13,0.14,0.8102949606592433,0.9648454860420589,0.41889183144360465,0.5436134150599257
14,0.15,0.8008522575546079,0.96280325954239,0.3841119521005512,0.507521616524726
15,0.16,0.7915837861612328,0.9655145579058623,0.3509121724863423,0.47308454774964553
16,0.17,0.785485650469492,0.9790836170880393,0.3273562297818212,0.4479069731826536
17,0.18,0.7774332846535867,0.9808425934046853,0.29605030123614745,0.4155656924112859
18,0.19,0.7728865062709313,0.9877624336064234,0.2802578676500473,0.39508341904858746
19,0.2,0.7704502193606374,0.9709639015905,0.26942621768729486,0.3850723489312459
20,0.21,0.7652347873441848,0.9697085143946113,0.25145499082936945,0.36120506758896875
21,0.22,0.762136040835893,0.9478128881566698,0.24179258919636037,0.3479124189346571
22,0.23,0.7593649146043583,0.9471047788902591,0.23252199990438657,0.3351230992272392
23,0.24,0.7561114989009212,0.9468357487922705,0.22177002986206248,0.32020167089025564
24,0.25,0.7528945184882394,0.9251185027786859,0.20899594865052212,0.3030821948341585
25,0.26,0.7512313167666236,0.9272715914769888,0.20267749417714676,0.2938503512101455
26,0.27,0.7473978087810006,0.9265010351966874,0.18737236295357904,0.2722992292839244
27,0.28,0.7451194372875652,0.9056324110671936,0.1789946901114329,0.2587731355885531
28,0.29,0.7430486707301639,0.8643009377664109,0.17184139267552503,0.24697114977735857
29,0.3,0.7413874317607408,0.8446557971014492,0.1665626771096569,0.23813059833549186
30,0.31,0.7385720161127827,0.82324016563147,0.1508846320612614,0.21682349572973625
31,0.32,0.7358706160847291,0.8012273767422508,0.12987498413182091,0.20012483857877977
32,0.33,0.7320650213958997,0.7790490719552505,0.11116455604529113,0.18136780574932762
33,0.34,0.7291886612082187,0.7352053140096618,0.09882509490039323,0.1611417126508732
34,0.35,0.7281244649340737,0.7346661490683231,0.094621015025187,0.15476956347572515
35,0.36,0.7262056451921958,0.6906702898550725,0.08032181666583091,0.13410971148928014
36,0.37,0.7254947101011749,0.6906702898550725,0.07758238857275061,0.13014144468097347
37,0.38,0.7246700290710085,0.6902173913043478,0.07418322325124181,0.12511753595967093
38,0.39,0.7224029016238629,0.6014492753623187,0.061613394245407294,0.10468182362027224
39,0.4,0.7212021697943243,0.5797101449275361,0.056656394102813985,0.09624059892903386
40,0.41,0.7210207105560661,0.5797101449275361,0.0561719576259308,0.09531833967689562
41,0.42,0.7203525487722358,0.5797101449275361,0.0534927638170545,0.09101969951080062
42,0.43,0.7200984656633537,0.5797101449275361,0.052645885059802715,0.08949350424274108
43,0.44,0.7191066674175508,0.5144927536231884,0.04947741644077102,0.0834883431208936
44,0.45,0.717371257352749,0.4492753623188405,0.03821930227970163,0.064325992692732
45,0.46,0.7171673247891449,0.4492753623188405,0.03738749832137105,0.06279308981375294
46,0.47,0.7171673247891449,0.4492753623188405,0.03738749832137105,0.06279308981375294
47,0.48,0.7162470671553323,0.4275362318840579,0.033664761589627314,0.056158777690257726
48,0.49,0.7161852204115633,0.4275362318840579,0.033420501697101666,0.055701584930855426
49,0.5,0.7161391054740361,0.4275362318840579,0.03325664597265308,0.055388426621155465
50,0.51,0.7161314498229758,0.43478260869565216,0.03307189959950164,0.05503581393354846
51,0.52,0.7161162582573329,0.43478260869565216,0.03303017382131588,0.054954406258914144
52,0.53,0.7152781710348064,0.3695652173913043,0.029425344038917032,0.04818479515498885
53,0.54,0.7150711316973323,0.3695652173913043,0.028745996212830076,0.0469447734546091
54,0.55,0.7147531949693807,0.32608695652173914,0.027641065283766274,0.04478666880873626
55,0.56,0.714492213388127,0.30434782608695654,0.026784966024619127,0.04312233727542768
56,0.57,0.7144422383756333,0.30434782608695654,0.026641945429653452,0.04284185617653225
57,0.58,0.7141655249881379,0.2826086956521739,0.025240625068790802,0.04054520836939946
58,0.59,0.7131502359293705,0.2608695652173913,0.020338664284477073,0.034506561026404294
59,0.6,0.7121856376564801,0.21739130434782608,0.016107964431072555,0.02865368689055065
60,0.61,0.7115833601338355,0.17391304347826086,0.013196823842130568,0.023344279378669567
61,0.62,0.7115258492067594,0.15217391304347827,0.013022910798652308,0.022999213816212703
62,0.63,0.7114758741942657,0.13043478260869565,0.012879890203686633,0.022715042176542338
63,0.64,0.7111971673938197,0.10869565217391304,0.011430614841367792,0.019997650872194513
64,0.65,0.7104207698782917,0.08695652173913043,0.007807426435570692,0.013786470747970913
65,0.66,0.7104207698782917,0.08695652173913043,0.007807426435570692,0.013786470747970913
66,0.67,0.7091068663904752,0.06521739130434782,0.0035576716137334903,0.006563621133816953
67,0.68,0.7088281595900293,0.06521739130434782,0.00241350685400809,0.004596747427812812
68,0.69,0.7085494527895834,0.043478260869565216,0.0012693420942826899,0.0024228343843345503
69,0.7,0.7085190696582978,0.043478260869565216,0.0011858905379111635,0.0022572047309678497
70,0.71,0.7085190696582978,0.043478260869565216,0.0011858905379111635,0.0022572047309678497
