,threshold,accuracy,precision,recall,f1-score
0,0.01,0.6374338394706832,0.5534743328526313,0.8697260438748579,0.638568545023493
1,0.02,0.6648096438244387,0.5677676788744158,0.8486990569805561,0.6439368840083527
2,0.03,0.6711679359057157,0.572644790787692,0.8418117113057856,0.6448134522990161
3,0.04,0.6748579000663102,0.5712200224907446,0.8279206937108077,0.6388076204532603
4,0.05,0.67951865790965,0.5798850381396571,0.8255487632108484,0.641327815531498
5,0.06,0.6891990692737808,0.5840533684857143,0.825322313935486,0.6445079934493759
6,0.07,0.6953161532704034,0.5869764043644289,0.8236959964124293,0.646251624189084
7,0.08,0.7033088272927488,0.5962518821299918,0.8202255382435141,0.6527425752696434
8,0.09,0.7035995110040862,0.5968753632061423,0.8187124453581385,0.6526494956269066
9,0.1,0.7048155487488705,0.598704293747314,0.8179919249365312,0.6535665230486295
10,0.11,0.7053999747177161,0.6000805444867404,0.8147461519896713,0.6529562004989294
11,0.12,0.7076613554742243,0.6047209313635588,0.8107606447432945,0.6549912746153044
12,0.13,0.7082733739460628,0.6057767381951076,0.8104124589071344,0.6555925721255346
13,0.14,0.7086009325349798,0.6064265469805628,0.8074048008043677,0.6548395028082105
14,0.15,0.7095655143466381,0.609567086549173,0.806413674990463,0.655971519652566
15,0.16,0.7111041472041223,0.6100780359543994,0.805391222201706,0.6559274193314192
16,0.17,0.7110178808135081,0.6101679346140919,0.8044030799092158,0.6555013280953983
17,0.18,0.7144585826237752,0.6103153485130425,0.8036070763958209,0.6551475089821838
18,0.19,0.7152368266439851,0.6115646073072059,0.802613444423928,0.655357537061916
19,0.2,0.7144566784158218,0.6104800276965612,0.800566578246627,0.6538040120750592
20,0.21,0.7172346870066848,0.6147376770782147,0.799840568145617,0.6553062005791489
21,0.22,0.7106886469303989,0.6146189425321692,0.7883431208465391,0.6473208505490605
22,0.23,0.7112507056446317,0.6168173329505828,0.7870843731617517,0.6472542501373866
23,0.24,0.7116917894505548,0.619577694683463,0.7852727789588532,0.6472736716082147
24,0.25,0.7003113116003228,0.6112996934867553,0.7704067271362797,0.6354468563314339
25,0.26,0.7006263714616965,0.6114818490703932,0.7704067271362797,0.6356158064647461
26,0.27,0.7030821072822715,0.6114606776052319,0.7672364372812074,0.6334016317284993
27,0.28,0.7040808066505361,0.6127195633799936,0.767009988005845,0.633997903261382
28,0.29,0.703818256766058,0.6125348092488772,0.7665159168595999,0.6335632563001656
29,0.3,0.7035123717248232,0.6123035310214408,0.7655042473696695,0.6329447595906409
30,0.31,0.7037267393777542,0.6128335692100364,0.7644817945809123,0.6326877658793059
31,0.32,0.7037267393777541,0.6131047078274375,0.7640288960301878,0.6325929467460553
32,0.33,0.7030021016965947,0.6130837559238612,0.7622388684249427,0.6317925346774221
33,0.34,0.7056766719278759,0.6152845009278319,0.761662899615869,0.6325546684253208
34,0.35,0.7053351551166049,0.6151343404216475,0.7609188519968214,0.6321388282962099
35,0.36,0.7062827582381209,0.6159884324031409,0.7606924027214591,0.6327154570864494
36,0.37,0.7073930006527113,0.6169907819374569,0.7595095382713312,0.6331190060295434
37,0.38,0.7078177800285043,0.617586299921964,0.75939631363365,0.633360720704567
38,0.39,0.7074996907453865,0.6174512716070097,0.7588104992039083,0.6329970419127224
39,0.4,0.707127105968265,0.6179910680795395,0.7565188742790435,0.6320974152518639
40,0.41,0.7059941205961491,0.6164544428575008,0.7503635712487405,0.6284463304327293
41,0.42,0.7059159379092708,0.6163774832706246,0.7495188689664506,0.6279368486114546
42,0.43,0.7020320802210653,0.6055647284342567,0.7378046014667694,0.6167029507529758
43,0.44,0.701403556563567,0.6057836670494874,0.7358537287848307,0.6157520880856612
44,0.45,0.701403556563567,0.6057836670494874,0.7358537287848307,0.6157520880856612
45,0.46,0.7014555383934602,0.6058964847178178,0.7356174338888005,0.6157046457270373
46,0.47,0.7019793706802153,0.6070399709360678,0.7355042092511193,0.6159390542029686
47,0.48,0.7019833870268756,0.6070218836373745,0.7334000509383126,0.6149749524624998
48,0.49,0.703395530334104,0.6080645113817136,0.7332868263006316,0.615712550647922
49,0.5,0.7032723129572851,0.6075696290427407,0.7327927551543864,0.6151635581603948
50,0.51,0.7031466640839992,0.607232715447818,0.730011546326982,0.6139259702126624
51,0.52,0.7035571959975296,0.6089699800414667,0.7297752514309517,0.6139801906361699
52,0.53,0.7043840140971827,0.6125301293647734,0.7297060185314778,0.61441180938136
53,0.54,0.7045990204656339,0.6132541515521032,0.7294040861643281,0.6146150480699112
54,0.55,0.7044125503546153,0.6132712568798241,0.7288927383168654,0.6143892392001797
55,0.56,0.7054023942605012,0.615136264610589,0.7285908059497157,0.6153519451515496
56,0.57,0.7048695422191138,0.6148304651120874,0.7273535223042285,0.6146697040195243
57,0.58,0.7034596493394666,0.6137220896815346,0.7149850785499151,0.6119268849152002
58,0.59,0.7029979290627044,0.6136797876141307,0.7134398952592076,0.6111720713282772
59,0.6,0.7005634837594761,0.6082679789411687,0.7051943360697756,0.6038577365254981
60,0.61,0.7024819135794445,0.6078228682270624,0.7015004073151266,0.600943035399336
61,0.62,0.7028534216659807,0.6084312236106831,0.7015004073151266,0.6012665850827194
62,0.63,0.7012842657677395,0.6081954050408523,0.6984079402353085,0.5995394938375552
63,0.64,0.6997021699109058,0.6086080046744266,0.6932848876744088,0.5957057723993218
64,0.65,0.6968421092580026,0.6142483236368257,0.6886804190753749,0.5947614520554467
65,0.66,0.6967357621289711,0.614486159176713,0.6845620811934502,0.592276846250691
66,0.67,0.6962458593657486,0.614425812182514,0.6836836717624726,0.5916997938887639
67,0.68,0.6961860551707836,0.6148880437609793,0.6825502144269692,0.5913912530901638
68,0.69,0.6969426027609795,0.616431758119339,0.6824369897892879,0.5918876295621958
69,0.7,0.6962175303155174,0.6160895955686937,0.6808984464101328,0.5903724775015837
70,0.71,0.7001188665318956,0.6166202917024944,0.6799633780460382,0.5902461020847474
71,0.72,0.6988808408560889,0.6160941264940462,0.6774360615727225,0.5884484811427809
72,0.73,0.6943792892748162,0.6158056652760306,0.6719329840466208,0.5838677819807565
73,0.74,0.6937555169119135,0.6158439273949713,0.671102670036959,0.5834205206836933
74,0.75,0.6944938879716456,0.6175485848589765,0.671102670036959,0.5838698130194331
75,0.76,0.6940459951797074,0.6195372226589297,0.6675631694068394,0.5812253214477839
76,0.77,0.6929771863367966,0.6196151919901229,0.6657925517394826,0.5804006795491677
77,0.78,0.6891040810834032,0.6088199145099314,0.6542508268703857,0.569159083607092
78,0.79,0.6913519060481306,0.61097653602237,0.6535957010137295,0.5701350266903388
79,0.8,0.6905562605120835,0.6113050154713949,0.6520006316341758,0.5690932737579241
80,0.81,0.6894760793311917,0.6034673498006324,0.6470149314488584,0.5656298599206334
81,0.82,0.6885379892903705,0.6033665329967005,0.6447575480382671,0.5641745937816617
82,0.83,0.6883931232379691,0.6034035328696611,0.6436551347633731,0.5635042763500018
83,0.84,0.6873913307753853,0.5918696401469032,0.6355624789342081,0.5544704956619705
84,0.85,0.6849140814025619,0.5909885723836721,0.6307293299231981,0.5505700043767948
85,0.86,0.6753751208357186,0.5798136127578585,0.6142663632564954,0.5360500333655976
86,0.87,0.6730015649197761,0.5691098681380231,0.6092141682730768,0.5309622548515176
87,0.88,0.6697730052069586,0.5635825061723875,0.6009900723330219,0.5220401661821841
88,0.89,0.6676923963634269,0.5528750849537596,0.5944802022995297,0.5145634353110999
89,0.9,0.6687512971566997,0.5558868786633547,0.5922466721615066,0.5151334771601291
90,0.91,0.6680993589045398,0.5575189436499017,0.5884771916956592,0.5121292748213628
91,0.92,0.6690011912124081,0.562311042513657,0.5824403411768023,0.5099921647091867
92,0.93,0.6656779986772999,0.5554736906155258,0.5694168760816896,0.4994674362135711
93,0.94,0.665044127925363,0.5578759602714171,0.5632084799968461,0.4957623980209811
94,0.95,0.6643433319154283,0.551290919254275,0.5442085577581627,0.48284655557541534
95,0.96,0.6602307542429418,0.5559294191339607,0.5336528676310812,0.47459663174623523
96,0.97,0.6498618379829494,0.5469619729554762,0.5098686123398336,0.4540964423435201
97,0.98,0.6279179587049654,0.5182601738184293,0.4629074998728149,0.41119110197082487
98,0.99,0.6165941746798457,0.5213396124869005,0.43686056030239134,0.38512353267610683
