,threshold,accuracy,precision,recall,f1-score
0,0.01,0.5403530086147164,0.49935696104333316,0.894636460775949,0.6003908727071364
1,0.02,0.6342892541817176,0.5528918126372138,0.8587845747456919,0.6354296331765082
2,0.03,0.7077569677564975,0.6260210863735779,0.7920180881871204,0.6620974419380541
3,0.04,0.7616854895925163,0.7085151632074608,0.7272407101352449,0.6824631289187786
4,0.05,0.7783462672108309,0.7666570778806638,0.669295873270193,0.6817059633896914
5,0.06,0.770810834588034,0.7967181964271457,0.627704314454579,0.6619166783421755
6,0.07,0.7588912969616102,0.8227527999671187,0.5861213430864016,0.6404809829229365
7,0.08,0.7445936785987672,0.8230322329096303,0.5442025432157158,0.6089171968793825
8,0.09,0.7308325831402097,0.8038595744459284,0.4891144454981561,0.5570814627611965
9,0.1,0.7187176158705376,0.7975975373617201,0.44648208138476203,0.5199212212304755
10,0.11,0.7184936909902291,0.796773237837444,0.42851760884395335,0.4996005620491805
11,0.12,0.7062113410968647,0.7881486856931701,0.39107723134719224,0.4595876654851239
12,0.13,0.6992551531206407,0.7595410628019323,0.35745444562604517,0.421271851756141
13,0.14,0.6884115253413582,0.737133259266629,0.329814699893501,0.39006844190048107
14,0.15,0.6846274442955353,0.7251523386034257,0.3223185876503258,0.3805361039536423
15,0.16,0.678235012549,0.7061935347261433,0.3013207188953615,0.35774253005598056
16,0.17,0.6768381602303609,0.6839133089133089,0.2924767575487967,0.34495859679142876
17,0.18,0.6691747934190402,0.6740176703092304,0.2799206243445203,0.33010888419286244
18,0.19,0.6601643478762669,0.6521414083628043,0.269526375299282,0.31631159429055183
19,0.2,0.6572023252113239,0.624671052631579,0.2626030325505653,0.30974735632462014
20,0.21,0.6548613124387949,0.612991015804315,0.2564193613227592,0.30137938361475153
21,0.22,0.6502082256297248,0.6123987638533674,0.2497810894791178,0.2939455658118615
22,0.23,0.6489059321358408,0.5999258893280632,0.24660163217544037,0.28924055576112956
23,0.24,0.6465733211075776,0.5668125352907962,0.23964921061239378,0.28005700753856955
24,0.25,0.6456794026575955,0.5660281747238269,0.23758871076785076,0.27724784553362813
25,0.26,0.6428092832301298,0.5341880341880342,0.22263273377689058,0.25954435081161037
26,0.27,0.637184245279207,0.5141908212560387,0.2129430011789608,0.24891054326821954
27,0.28,0.634238989236283,0.5163043478260869,0.20231704998901576,0.23729336187861458
28,0.29,0.6339941093499235,0.5108695652173914,0.20093344767850277,0.2352612344659307
29,0.3,0.6314396517863391,0.4891304347826087,0.19077141721328092,0.2211416826234486
30,0.31,0.6303570085841308,0.4782608695652174,0.1870136574772603,0.21607672227981112
31,0.32,0.6256774063689214,0.45652173913043476,0.18061875440741867,0.2098060261595524
32,0.33,0.6242311171508931,0.43478260869565216,0.17448259107016836,0.2009723351532192
33,0.34,0.6220246634126684,0.41304347826086957,0.1677429356678188,0.19106481776945256
34,0.35,0.6217860519000105,0.41304347826086957,0.1663723216327311,0.18941507574703972
35,0.36,0.6199004355683914,0.3804347826086957,0.15729383874159245,0.17618721015782798
36,0.37,0.6195742999349093,0.3695652173913043,0.15588171944985882,0.17368570455217505
37,0.38,0.619403796951107,0.3695652173913043,0.15501586503709364,0.17255192343608858
38,0.39,0.6185118322191874,0.33695652173913043,0.15347705141310303,0.1697221407263541
39,0.4,0.6180868433830732,0.31521739130434784,0.15166273300839558,0.16662703561092762
40,0.41,0.6142201996298511,0.30434782608695654,0.14761546686873817,0.1625479325738318
41,0.42,0.6139786537361313,0.29347826086956524,0.14677934646740037,0.16099513754277586
42,0.43,0.6138880740259863,0.29347826086956524,0.1464855744344979,0.16050468155125944
43,0.44,0.6126458380011415,0.29347826086956524,0.1383334005214544,0.15481109977072113
44,0.45,0.6120526297033296,0.2717391304347826,0.1261847630867758,0.14183059579554
45,0.46,0.6117506973361799,0.2717391304347826,0.12482606743460187,0.13989822864578155
46,0.47,0.6108449002347305,0.2608695652173913,0.1199347630867758,0.1333764895153468
47,0.48,0.5998359816171163,0.25,0.10882890297335425,0.12206366188660796
48,0.49,0.599756058343459,0.25,0.10825682059349154,0.1211696283838788
49,0.5,0.5996654786333141,0.2391304347826087,0.10796304856058905,0.12059754600401609
50,0.51,0.5996654786333141,0.2391304347826087,0.10796304856058905,0.12059754600401609
51,0.52,0.5995460328616944,0.22826086956521738,0.1074195702997195,0.1195623493166455
52,0.53,0.598821395180535,0.21739130434782608,0.10198478769102386,0.1123159725050513
53,0.54,0.5981916505290512,0.1956521739130435,0.10050257425228867,0.10955919871803177
54,0.55,0.5976168469432028,0.17391304347826086,0.09902798342571778,0.10686292640270696
55,0.56,0.5976168469432028,0.17391304347826086,0.09902798342571778,0.10686292640270696
56,0.57,0.5976168469432028,0.17391304347826086,0.09902798342571778,0.10686292640270696
57,0.58,0.5932016896928318,0.14130434782608695,0.09191021887101897,0.09540688740825745
58,0.59,0.5822522012017831,0.11956521739130435,0.08046857127376496,0.08345036566912702
59,0.6,0.5822522012017831,0.11956521739130435,0.08046857127376496,0.08345036566912702
60,0.61,0.5821128478015603,0.10869565217391304,0.0802322763777347,0.08298783097902525
61,0.62,0.5821128478015603,0.10869565217391304,0.0802322763777347,0.08298783097902525
62,0.63,0.5821128478015603,0.10869565217391304,0.0802322763777347,0.08298783097902525
63,0.64,0.5821128478015603,0.10869565217391304,0.0802322763777347,0.08298783097902525
64,0.65,0.5821128478015603,0.10869565217391304,0.0802322763777347,0.08298783097902525
65,0.66,0.5820909333555574,0.09782608695652174,0.08016304347826086,0.08285024154589371
66,0.67,0.5712213681381662,0.08695652173913043,0.06929347826086957,0.07198067632850241
67,0.68,0.5489646393596982,0.05434782608695652,0.04483695652173913,0.04589371980676329
68,0.69,0.5489646393596982,0.05434782608695652,0.04483695652173913,0.04589371980676329
69,0.7,0.5489646393596982,0.05434782608695652,0.04483695652173913,0.04589371980676329
70,0.71,0.5489646393596982,0.05434782608695652,0.04483695652173913,0.04589371980676329
71,0.72,0.5489646393596982,0.05434782608695652,0.04483695652173913,0.04589371980676329
72,0.73,0.5489646393596982,0.05434782608695652,0.04483695652173913,0.04589371980676329
73,0.74,0.5377931417751572,0.03260869565217391,0.03260869565217391,0.03260869565217391
74,0.75,0.5269235765577659,0.021739130434782608,0.021739130434782608,0.021739130434782608
75,0.76,0.5269235765577659,0.021739130434782608,0.021739130434782608,0.021739130434782608
76,0.77,0.5269235765577659,0.021739130434782608,0.021739130434782608,0.021739130434782608
77,0.78,0.5269235765577659,0.021739130434782608,0.021739130434782608,0.021739130434782608
78,0.79,0.5269235765577659,0.021739130434782608,0.021739130434782608,0.021739130434782608
79,0.8,0.5269235765577659,0.021739130434782608,0.021739130434782608,0.021739130434782608
80,0.81,0.5269235765577659,0.010869565217391304,0.010869565217391304,0.010869565217391304
81,0.82,0.5269235765577659,0.010869565217391304,0.010869565217391304,0.010869565217391304
82,0.83,0.5269235765577659,0.010869565217391304,0.010869565217391304,0.010869565217391304
83,0.84,0.5160540113403745,0.0,0.0,0.0
84,0.85,0.5160540113403745,0.0,0.0,0.0
85,0.86,0.5160540113403745,0.0,0.0,0.0
86,0.87,0.5160540113403745,0.0,0.0,0.0
87,0.88,0.5160540113403745,0.0,0.0,0.0
88,0.89,0.5160540113403745,0.0,0.0,0.0
89,0.9,0.5160540113403745,0.0,0.0,0.0
90,0.91,0.5160540113403745,0.0,0.0,0.0
91,0.92,0.5160540113403745,0.0,0.0,0.0
92,0.93,0.5160540113403745,0.0,0.0,0.0
93,0.94,0.5160540113403745,0.0,0.0,0.0
94,0.95,0.5160540113403745,0.0,0.0,0.0
95,0.96,0.5160540113403745,0.0,0.0,0.0
96,0.97,0.5160540113403745,0.0,0.0,0.0
97,0.98,0.5160540113403745,0.0,0.0,0.0
98,0.99,0.5160540113403745,0.0,0.0,0.0
