,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
23,0,0.10056,0.19048,0,0.44444,0,,0.42424,0,0.10204,0.2,0.1,0,0.41429,0.08511,0.39394,0.2,0,0.34513
24,0,0.10215,0,0,0.53846,0,,0.47059,0,0.2,0.19048,0.1,0,0.45833,0.08511,0.5,0.2,0,0.32231
25,0,0.09551,0,0,0.53846,0,,0.47059,0,0.2,0.3913,0.1,0,0.40659,0.08511,0.5,0.2,0,0.41176
26,0,0.09184,0,0,0.53846,0,,0.47059,0.14706,0.09709,0.375,0.1,0,0.4382,0.08511,0.5,0.3,0,0.47826
27,0,0.09357,0,0,0.53846,0,,0.47059,0.14815,0,0.42105,0.1,0,0.37778,0.08511,0.5,0.3,0,0.4186
28,0,0.10256,0,0,0,0,,0.47059,0,0.11111,0.35294,0.1,0,0.38182,0.08333,0.5,0.3,0,0.16667
29,0,0.09804,0,0,0,0,,0.47059,0,0,0.33333,0.10526,0,0.37143,0,0.5,0.3,0,0
30,0,0.11644,0,0,0,0,,0.47059,0,0,0.24,0.10526,0,0.32308,0,0,0.3,0,0
31,0,0.08553,0,0,0,0,,0.47059,0,0.19048,0.24,0.10526,0,0.41667,0,0.36842,0.3,0,0
32,0,0.11628,0,0,0,0,,0.47059,0,0.19048,0.24,0.14286,0,0.39474,0,0.36842,0.3,0,0
33,0,0.15152,0,0,,0,,0.47059,0,0.19048,0.28571,0.14286,0,0.4,0,0.24,0,0,0
34,0,0,0,0,,0,,0.47059,0,0.19048,0.28571,0.14286,0,0.30303,0,0.24,0,0,0
35,0,0,0,0,,0,,0.47059,0,0.19048,0.28571,0.14286,0,0.41667,0,0.24,0,0,0
36,0,0,0,0,,0,,0.47059,0,0.11111,0.28571,0,0,0.41667,0,0.3125,0,0,0
37,0,0,0,0,,0,,0,0,0.11111,0.28571,,0,0.41667,0,0.3125,0,0,0
38,0,0,0,0,,0,,0,0,0.11111,0.28571,,0,0.5,0,0,0,0,0
39,0,0,0,0,,0,,0,0,0,0.28571,,0,0.5,0,0,0,0,0
40,0,0,0,0,,0.33333,,0,0,0,0.28571,,0,0.5,0,0,0,0,0
41,0,0,0,0,,0.33333,,0,0,0,0.28571,,0,0.5,0,0,0,0,0
42,0,0,0,0,,0.33333,,0,0,0,0.28571,,0,0.5,0,0,0,0,0.375
43,0,0,0,0,,0.33333,,0,0,0,0.28571,,0,0.5,0,0,0,0,0.375
44,0,0,0,0,,0.33333,,0,0,0,0.28571,,0,0.35,0,0,0,0,0
45,0,0,0,0,,0.33333,,0,0,0,0.28571,,0,0,0,0,0,0,0
46,0,0,0,0,,0.33333,,0,0,0,0,,0,0,0,0,0,0,0
47,0,0,0,0,,0.33333,,0,0,0,0,,0,0,0,0,0,0,0
48,0,0,0,0,,0.33333,,0,0,0,0,,0,0,0,0,0,0,0
49,0,0,0,0,,0.33333,,0,0,0,0,,0,0,0,0,0,0,0
50,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
51,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
52,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
53,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
54,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
55,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
56,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
57,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
58,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
59,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
60,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
61,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
