ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK773,GROUP10TH3.TEXT,0.23158,0.11224,0.1512,1
ROUGE-1+StopWordRemoval,TASK774,GROUP10TH4.TEXT,0.23158,0.14915,0.18144,1
ROUGE-1+StopWordRemoval,TASK771,GROUP10TH1.TEXT,0.22632,0.09409,0.13292,1
ROUGE-1+StopWordRemoval,TASK772,GROUP10TH2.TEXT,0.24737,0.10468,0.1471,1
ROUGE-1+StopWordRemoval,TASK770,GROUP9TH99.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK348,GROUP3TH78.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK349,GROUP3TH79.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK346,GROUP3TH76.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK347,GROUP3TH77.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK344,GROUP3TH74.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK345,GROUP3TH75.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK342,GROUP3TH72.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK343,GROUP3TH73.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK340,GROUP3TH70.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK341,GROUP3TH71.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK359,GROUP3TH89.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK357,GROUP3TH87.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK358,GROUP3TH88.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK355,GROUP3TH85.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK356,GROUP3TH86.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK353,GROUP3TH83.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK354,GROUP3TH84.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK351,GROUP3TH81.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK352,GROUP3TH82.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK350,GROUP3TH80.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK328,GROUP3TH58.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK329,GROUP3TH59.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK326,GROUP3TH56.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK327,GROUP3TH57.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK324,GROUP3TH54.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK325,GROUP3TH55.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK322,GROUP3TH52.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK323,GROUP3TH53.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK320,GROUP3TH50.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK321,GROUP3TH51.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK339,GROUP3TH69.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK337,GROUP3TH67.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK338,GROUP3TH68.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK335,GROUP3TH65.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK336,GROUP3TH66.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK333,GROUP3TH63.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK334,GROUP3TH64.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK331,GROUP3TH61.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK332,GROUP3TH62.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK330,GROUP3TH60.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK388,GROUP5TH1.TEXT,0.1938,0.22124,0.20661,1
ROUGE-1+StopWordRemoval,TASK389,GROUP5TH2.TEXT,0.12016,0.21831,0.155,1
ROUGE-1+StopWordRemoval,TASK386,GROUP4TH17.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK387,GROUP4TH18.TEXT,0,0,0,1
ROUGE-1+StopWordRemoval,TASK384,GROUP4TH15.TEXT,0,0,0,1
