,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
1,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
2,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
3,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
4,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
5,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
6,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
7,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
8,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
9,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
10,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
11,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
12,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
13,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
14,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
15,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
16,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
17,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
18,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
19,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
20,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
21,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
22,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
23,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
24,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
25,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
26,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
27,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
28,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
29,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
30,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
31,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
32,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
33,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
34,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
35,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
36,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
37,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
38,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
39,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
40,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
41,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
42,0.31818,0.10317,0.19492,0.40367,0.28889,0.22549,0.08911,0.31148,0.16418,0.12712,0.1875,0.10435,0.07143,0.32203,0.3,0.25243,0.19841,0.17797,0.4
