,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.66279,0.35938,0.27519,0.71318,0.42248,0.37597,0.07193,0.54292,0.33256,0.26047,0.51053,0.2,0.06202,0.44663,0.56845,0.57073,0.73846,0.86154,0.55789
1,0.64729,0.35156,0.27519,0.69767,0.42248,0.37597,0.07193,0.54292,0.33488,0.26047,0.51053,0.2,0.06202,0.44944,0.53132,0.57073,0.73846,0.86154,0.55789
2,0.62403,0.40625,0.27519,0.67829,0.42248,0.37597,0.07193,0.53828,0.3186,0.26047,0.51053,0.18947,0.06202,0.44944,0.52204,0.56585,0.73846,0.85385,0.54737
3,0.59302,0.39844,0.25969,0.65504,0.41473,0.37597,0.07193,0.54988,0.31163,0.24884,0.48421,0.18947,0.06202,0.46348,0.50116,0.54146,0.73846,0.84615,0.53684
4,0.56977,0.41406,0.25969,0.64341,0.4031,0.36822,0.07193,0.53828,0.30233,0.25116,0.47895,0.18947,0.06202,0.43258,0.49884,0.55122,0.73846,0.84615,0.58246
5,0.56202,0.42188,0.25581,0.62403,0.4031,0.33721,0.07193,0.529,0.30233,0.24884,0.46842,0.18947,0.06202,0.42978,0.49884,0.50732,0.73846,0.83846,0.57193
6,0.5155,0.42188,0.24031,0.60853,0.37984,0.33721,0.07193,0.53596,0.28837,0.2,0.47368,0.18947,0.06202,0.39888,0.0348,0.48293,0.73077,0.83077,0.5614
7,0.49612,0.41406,0.21318,0.56977,0.37984,0.30233,0.07193,0.52204,0.27907,0.21395,0.46316,0.18947,0.06202,0.41292,0.02088,0.50244,0.73077,0.82308,0.55789
8,0.49225,0.40625,0.29845,0.56977,0.37984,0.2907,0.07193,0.50116,0.25814,0.19535,0.44211,0.18947,0.06202,0.4073,0.02088,0.49268,0.71538,0.80769,0.5614
9,0.4845,0.41406,0.19767,0.57364,0.37984,0.27907,0.07193,0.51276,0.25116,0.19302,0.42632,0.18947,0.05426,0.42697,0.01856,0.46341,0.71538,0.79231,0.5614
10,0.45349,0.41406,0.17054,0.55426,0.36822,0.24419,0.07193,0.52436,0.24651,0.15814,0.39474,0.16316,0.05426,0.41854,0.01856,0.43415,0.69231,0.78462,0.54386
11,0.57364,0.41406,0.16667,0.55039,0.36822,0.22093,0.07193,0.51276,0.25116,0.16047,0.39474,0.12632,0.05426,0.40169,0.01856,0.42439,0.67692,0.76154,0.52632
12,0.53488,0.39062,0.15891,0.51938,0.36822,0.22093,0.07193,0.50812,0.23023,0.15581,0.39474,0.12632,0.05426,0.41854,0.01856,0.38537,0.65385,0.76154,0.52632
13,0.53101,0.41406,0.14729,0.53101,0.35659,0.25581,0.07193,0.48956,0.23023,0.15814,0.42632,0.12632,0.05426,0.44382,0.01856,0.37561,0.63077,0.76154,0.51579
14,0.34496,0.40625,0.12791,0.46124,0.34496,0.20543,0.07193,0.48492,0.23023,0.15349,0.41053,0.12632,0.05426,0.41854,0.01624,0.37561,0.61538,0.73846,0.51579
15,0.42248,0.41406,0.12016,0.39535,0.34496,0.13953,0.07193,0.47796,0.22326,0.15349,0.41053,0.12632,0.05426,0.44663,0.01624,0.39024,0.60769,0.73846,0.51228
16,0.34496,0.41406,0.06977,0.44186,0.32946,0.22093,0.07193,0.4942,0.23023,0.13488,0.35263,0.12632,0.05426,0.42697,0.01624,0.32683,0.60769,0.73846,0.50175
17,0.31395,0.40625,0.06977,0.01163,0.32946,0.17054,0.07193,0.48956,0.2186,0.13953,0.34737,0.12632,0.05426,0.41573,0.01624,0.37073,0.55385,0.73077,0.47018
18,0.27519,0.35938,0.06977,0.01163,0.32558,0.16279,0.06265,0.48956,0.21163,0.13953,0.34737,0.12632,0.05426,0.43258,0.01624,0.32195,0.53846,0.7,0.47018
19,0.32946,0.33594,0.12016,0.01163,0.32558,0.13566,0.06265,0.49188,0.20698,0.14419,0.32632,0.12632,0.05426,0.42978,0.01624,0.31707,0.53846,0.69231,0.47018
