,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.66279,0.38281,0.27519,0.71318,0.42248,0.37597,0.07193,0.54292,0.31163,0.26047,0.51053,0.2,0.06202,0.44663,0.56845,0.57073,0.73846,0.86154,0.55789
1,0.64729,0.35938,0.27519,0.6938,0.42248,0.37597,0.07193,0.55452,0.29767,0.26047,0.51053,0.2,0.06202,0.44944,0.55916,0.57073,0.73846,0.86154,0.55789
2,0.5969,0.38281,0.27519,0.65891,0.42248,0.37597,0.07193,0.54988,0.27674,0.25116,0.51053,0.18947,0.06202,0.42978,0.51044,0.55122,0.73846,0.84615,0.50877
3,0.56589,0.39062,0.25969,0.62016,0.41473,0.37597,0.07193,0.54292,0.25581,0.23488,0.48421,0.18947,0.06202,0.41011,0.48956,0.55122,0.73846,0.85385,0.54386
4,0.55814,0.39062,0.25969,0.62791,0.4031,0.3062,0.07193,0.52668,0.24651,0.22326,0.47895,0.18947,0.06202,0.4073,0.5174,0.54146,0.73846,0.83846,0.56491
5,0.5155,0.36719,0.24806,0.61628,0.4031,0.29845,0.07193,0.5406,0.23256,0.21395,0.46842,0.18947,0.06202,0.42416,0.40139,0.55122,0.73077,0.81538,0.5614
6,0.42636,0.375,0.22481,0.55426,0.37984,0.27907,0.07193,0.52436,0.24186,0.2,0.43684,0.18947,0.06202,0.42697,0.02088,0.54634,0.73077,0.81538,0.5614
7,0.44186,0.38281,0.21318,0.52713,0.37984,0.27519,0.07193,0.52668,0.24419,0.18372,0.40526,0.18947,0.06202,0.43539,0.02784,0.54634,0.73077,0.78462,0.54035
8,0.34109,0.38281,0.17054,0.53488,0.37984,0.25969,0.06497,0.51044,0.23256,0.14884,0.36842,0.18947,0.06202,0.43539,0.0232,0.4878,0.71538,0.75385,0.53684
9,0.5155,0.35938,0.17054,0.48062,0.36434,0.25581,0.06497,0.51044,0.22326,0.14419,0.42632,0.12632,0.05426,0.42697,0.0232,0.43415,0.7,0.75385,0.50526
10,0.52713,0.30469,0.16667,0.50388,0.36434,0.20155,0.06032,0.50812,0.2093,0.14419,0.40526,0.12632,0.05426,0.42978,0.01856,0.40488,0.67692,0.73077,0.44912
11,0.5,0.3125,0.16667,0.46124,0.36434,0.20155,0.06032,0.50116,0.2,0.13953,0.40526,0.12632,0.05426,0.39326,0.01624,0.34634,0.67692,0.72308,0.51579
12,0.51938,0.28906,0.13953,0.43023,0.36047,0.20155,0.058,0.50348,0.19535,0.14186,0.38421,0.12632,0.05039,0.3764,0.01624,0.33171,0.66923,0.74615,0.50877
13,0.44574,0.29688,0.08527,0.01163,0.32558,0.18992,0.058,0.50116,0.19767,0.14419,0.38421,0.12632,0.05039,0.36798,0.01624,0.30732,0.62308,0.72308,0.47368
14,0.43798,0.33594,0.12403,0.01163,0.31783,0.13953,0.0348,0.5058,0.18372,0.13953,0.36842,0.12632,0.03101,0.38483,0.01624,0.39512,0.60769,0.7,0.43509
15,0.46899,0.32031,0.06977,0.01163,0.27907,0.12791,0.0348,0.50348,0.18605,0.13721,0.35263,0.12632,0.01938,0.36798,0.01624,0.38537,0.6,0.68462,0.43509
16,0.02326,0.32031,0.06977,0.01163,0.27907,0.11628,0.0348,0.4942,0.16512,0.12791,0.30526,0.12105,0.01938,0.35955,0.01624,0.21951,0.56923,0.65385,0.42105
17,0.01163,0.32031,0.12016,0.01163,0.26744,0.11628,0.01624,0.49884,0.14884,0.12093,0.3,0.12105,0.01938,0.34831,0.01624,0.2,0.53846,0.69231,0.41404
18,0.01163,0.32031,0.12016,0.01163,0.24806,0.10853,0.0116,0.43619,0.16047,0.10698,0.3,0.12105,0.01938,0.37079,0.01624,0.22927,0.52308,0.70769,0.4386
19,0.01163,0.33594,0.12016,0.01163,0.2093,0.10853,0.0116,0.16473,0.15581,0.09302,0.28947,0.12105,0.01938,0.34551,0.01624,0.18537,0.49231,0.69231,0.40351
20,0.01163,0.32031,0.04651,0.01163,0.1938,0.10853,0.0116,0.16009,0.1186,0.09302,0.28421,0.12105,0.01938,0.28933,0.01624,0.2,0.3,0.02308,0.41053
21,0.01163,0.32031,0.04651,0.01163,0.17442,0.1124,0.0116,0.16009,0.02326,0.08837,0.28421,0.12105,0.01938,0.29775,0.00928,0.18537,0.10769,0.02308,0.34386
22,0.01163,0.32031,0.03876,0.01163,0.14341,0.16667,0.0116,0.16009,0.02093,0.08837,0.27895,0.12105,0.01938,0.27528,0.00928,0.16585,0.10769,0.02308,0.40702
23,0.01163,0.30469,0.03876,0.01163,0.14341,0.03488,,0.14849,0.0186,0.07209,0.27895,0.12105,0.01938,0.27528,0.00928,0.24878,0.10769,0.02308,0.39298
