,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.24877,0.08923,0.1405,0.19811,0.18363,0.1912,0.0315,0.31111,0.08716,0.07495,0.13803,0.08254,0.03226,0.22173,0.3224,0.27892,0.11544,0.0646,0.30631
1,0.24742,0.10035,0.1405,0.21904,0.18363,0.1912,0.0315,0.32641,0.08574,0.07495,0.13803,0.08254,0.03226,0.22813,0.31792,0.27892,0.11544,0.0646,0.30631
2,0.26307,0.11429,0.1405,0.2139,0.18952,0.1912,0.0315,0.32008,0.08525,0.06007,0.14691,0.04982,0.03226,0.21854,0.28045,0.28094,0.11544,0.06398,0.29984
3,0.26576,0.11905,0.13163,0.22951,0.19426,0.19959,0.0315,0.31053,0.07769,0.07572,0.14879,0.04982,0.03226,0.20099,0.28927,0.27379,0.11684,0.07053,0.31613
4,0.25714,0.13974,0.14655,0.26077,0.19426,0.15166,0.0315,0.30022,0.07744,0.07186,0.15665,0.04982,0.03226,0.21066,0.34071,0.28223,0.11684,0.07686,0.20073
5,0.249,0.13647,0.15965,0.28133,0.19426,0.1513,0.0315,0.33069,0.07291,0.0506,0.167,0.04982,0.03226,0.20538,0.25781,0.29616,0.12397,0.08488,0.20326
6,0.21935,0.11934,0.14,0.19764,0.1769,0.15816,0.0315,0.33105,0.07724,0.05142,0.16393,0.04982,0.03226,0.22887,0.01667,0.29098,0.12903,0.09223,0.20796
7,0.21888,0.11231,0.12755,0.19205,0.1769,0.13812,0.0315,0.31528,0.07447,0.05108,0.15618,0.04982,0.03226,0.21224,0.01706,0.26248,0.12886,0.0958,0.21204
8,0.18433,0.11175,0.11892,0.19732,0.1769,0.10435,0.0315,0.31422,0.09264,0.04979,0.14765,0.04982,0.03226,0.23034,0.01706,0.26609,0.13668,0.10384,0.21716
9,0.25965,0.09542,0.09329,0.18797,0.17128,0.07808,0.0315,0.31331,0.0978,0.06223,0.17647,0.04982,0.03226,0.21008,0.01706,0.1688,0.14618,0.11429,0.22979
10,0.28136,0.15132,0.11396,0.26326,0.13123,0.11077,0.02414,0.31941,0.11572,0.05021,0.16514,0.04982,0.03226,0.21701,0.01304,0.15135,0.15777,0.12717,0.29839
11,0.27174,0.15132,0.11396,0.25352,0.17128,0.11077,0.02414,0.31078,0.10705,0.04539,0.16594,0.04982,0.03226,0.2166,0.01304,0.17582,0.16327,0.13535,0.22979
