,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
43,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
44,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
45,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
46,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
47,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
48,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
49,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
50,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
51,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
52,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
53,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
54,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
55,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.00698,0.00233,0.04211,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
56,0.01163,0.07031,0.03101,0.01163,,0.03488,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
57,0.01163,0.07031,0.0,0.01163,,0.03488,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
58,0.01163,0.07031,0.0,0.01163,,0.03488,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
59,0.01163,0.0,0.0,0.01163,,0.03488,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
60,0.01163,0.0,0.0,0.01163,,0.03488,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
61,0.01163,0.0,0.0,0.01163,,0.03488,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
62,0.01163,0.0,0.0,0.01163,,0.02326,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
63,0.01163,0.0,0.0,0.01163,,0.02326,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.09268,0.0,0.02308,0.0
64,0.01163,0.0,0.0,0.01163,,0.02326,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
65,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
66,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
67,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
68,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
69,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
70,0.01163,0.0,0.0,0.01163,,0.00388,,0.00232,0.0,0.00233,0.01053,,0.0,0.01124,0.00928,0.06341,0.0,0.02308,0.0
