,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.09067,0.03015,0.09847,0.05176,0.12289,0.10532,0.11877,0.12704,0.04752,0.06393,0.05505,0.09337,0.08466,0.09185,0.11358,0.08239,0.02541,0.01155,0.1148
1,0.09216,0.03293,0.09847,0.05679,0.12289,0.10532,0.11877,0.11551,0.04936,0.06393,0.05505,0.09337,0.08466,0.0927,0.12353,0.08239,0.02541,0.01155,0.1148
2,0.11553,0.03936,0.09847,0.07022,0.12289,0.10532,0.11877,0.11698,0.04722,0.06387,0.06254,0.10256,0.08466,0.08963,0.12422,0.08439,0.02541,0.01168,0.11665
3,0.12026,0.04095,0.09838,0.07882,0.12678,0.10998,0.11877,0.13433,0.04814,0.06189,0.06525,0.10256,0.08466,0.09662,0.13569,0.08652,0.02578,0.01261,0.12992
4,0.12915,0.04329,0.10245,0.07807,0.12919,0.11916,0.11877,0.13432,0.05123,0.06266,0.06811,0.10256,0.08466,0.09831,0.13851,0.09158,0.02592,0.01381,0.09195
5,0.15079,0.04515,0.10475,0.08431,0.12919,0.12706,0.11877,0.13224,0.05408,0.06785,0.07343,0.10256,0.08466,0.09934,0.15136,0.097,0.02759,0.0159,0.09254
6,0.15692,0.04051,0.11417,0.10377,0.13783,0.13585,0.11877,0.13109,0.05746,0.06952,0.07793,0.10256,0.08466,0.10888,0.03947,0.10342,0.02893,0.01735,0.09598
7,0.1704,0.04239,0.11111,0.107,0.13783,0.19832,0.11877,0.13283,0.05899,0.06589,0.07857,0.10256,0.08466,0.11698,0.05687,0.10507,0.03019,0.01834,0.09601
8,0.14521,0.04228,0.11579,0.10883,0.13783,0.14758,0.1157,0.13398,0.06394,0.05993,0.07709,0.10256,0.08466,0.11932,0.05525,0.11274,0.03308,0.01981,0.0969
9,0.12168,0.03966,0.125,0.11492,0.14439,0.16256,0.1157,0.13716,0.06695,0.06212,0.07849,0.0916,0.0814,0.11559,0.05525,0.13588,0.03627,0.02207,0.09756
10,0.11724,0.04768,0.1319,0.13771,0.15088,0.18505,0.1215,0.1437,0.06757,0.06019,0.08218,0.0916,0.0814,0.11962,0.05369,0.14335,0.03962,0.02477,0.14953
11,0.12926,0.04994,0.1319,0.16482,0.15719,0.18505,0.1215,0.14239,0.06992,0.06459,0.0848,0.0916,0.0814,0.1098,0.0493,0.14059,0.04213,0.02611,0.10117
12,0.12997,0.05041,0.12457,0.17344,0.1646,0.18505,0.12755,0.14682,0.07349,0.0625,0.0866,0.0916,0.09774,0.11602,0.0493,0.15281,0.0477,0.02925,0.10638
13,0.17372,0.05367,0.11579,0.15789,0.17949,0.18919,0.12755,0.17075,0.07476,0.06256,0.0866,0.09195,0.09774,0.11055,0.0493,0.16321,0.05267,0.03027,0.10985
14,0.19185,0.04022,0.20253,0.15789,0.18345,0.22785,0.10563,0.14983,0.07301,0.06682,0.08589,0.09195,0.10526,0.11248,0.0493,0.16598,0.05599,0.0346,0.11324
15,0.19391,0.03946,0.15126,0.15789,0.20112,0.22148,0.10563,0.15038,0.07484,0.06901,0.09571,0.09195,0.09615,0.11834,0.0493,0.171,0.06156,0.03729,0.11324
16,0.22222,0.04096,0.15126,0.15789,0.2069,0.22556,0.10563,0.19981,0.07651,0.08124,0.10105,0.109,0.09615,0.12008,0.0493,0.19068,0.06655,0.03976,0.11583
17,0.16667,0.04343,0.17033,0.15789,0.21101,0.25,0.18421,0.19725,0.0739,0.07843,0.10536,0.109,0.09615,0.12576,0.0493,0.17083,0.07576,0.04744,0.11943
18,0.16667,0.04343,0.17033,0.15789,0.22776,0.26667,0.16129,0.1899,0.07356,0.07931,0.10536,0.109,0.09615,0.12313,0.0493,0.17669,0.09605,0.05016,0.12148
19,0.16667,0.04644,0.17033,0.15789,0.24885,0.26667,0.16129,0.32127,0.07809,0.08772,0.11317,0.109,0.09615,0.13621,0.0493,0.16522,0.10458,0.05131,0.12286
20,0.16667,0.05062,0.1519,0.15789,0.27027,0.26667,0.16129,0.33333,0.07669,0.08772,0.12357,0.109,0.09615,0.16885,0.0493,0.19807,0.18396,0.05263,0.12447
21,0.16667,0.0521,0.1519,0.15789,0.28481,0.26606,0.16129,0.33333,0.14706,0.08676,0.12357,0.109,0.09615,0.1696,0.0354,0.18447,0.16279,0.05263,0.30341
22,0.16667,0.05616,0.125,0.15789,0.31897,0.27389,0.16129,0.33333,0.21951,0.09246,0.13418,0.109,0.11905,0.17786,0.0354,0.16832,0.16279,0.05263,0.12705
23,0.16667,0.05563,0.125,0.15789,0.31897,0.25,,0.34973,0.2963,0.08883,0.13418,0.11058,0.11905,0.19368,0.02151,0.34228,0.16279,0.05263,0.12294
