,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.24877,0.09192,0.1405,0.19597,0.18363,0.1912,0.0315,0.31111,0.08388,0.07495,0.13803,0.08254,0.03226,0.22173,0.3224,0.27892,0.11544,0.0646,0.30631
1,0.24742,0.09168,0.1405,0.21488,0.18363,0.1912,0.0315,0.31111,0.08424,0.07495,0.13803,0.08254,0.03226,0.22813,0.29791,0.27892,0.11544,0.06467,0.30631
2,0.25254,0.11268,0.1405,0.22426,0.18952,0.1912,0.0315,0.29467,0.08994,0.07165,0.14691,0.04982,0.03226,0.22748,0.28036,0.27586,0.11544,0.06553,0.32206
3,0.26006,0.11679,0.13163,0.22767,0.19426,0.1912,0.0315,0.32081,0.08844,0.06615,0.14879,0.04982,0.03226,0.22831,0.27208,0.27379,0.11684,0.06821,0.32131
4,0.26256,0.1211,0.13163,0.20127,0.19426,0.17787,0.0315,0.30977,0.08411,0.07257,0.15665,0.04982,0.03226,0.21103,0.3435,0.27835,0.11684,0.07311,0.1988
5,0.23117,0.12658,0.1681,0.25142,0.19426,0.16318,0.0315,0.30405,0.08507,0.07701,0.13854,0.04982,0.03226,0.2169,0.3322,0.24615,0.11914,0.07867,0.20073
6,0.23228,0.12806,0.13692,0.25253,0.1769,0.16318,0.0315,0.31803,0.08769,0.06313,0.16311,0.04982,0.03226,0.20375,0.02667,0.22785,0.12573,0.08576,0.20326
7,0.22998,0.13436,0.12755,0.1895,0.1769,0.17874,0.0315,0.30419,0.0843,0.05757,0.16701,0.04982,0.03226,0.22721,0.01616,0.21643,0.12898,0.0932,0.20796
8,0.22951,0.13178,0.13502,0.20086,0.1769,0.16285,0.0315,0.30361,0.08201,0.05622,0.16129,0.04982,0.03226,0.21429,0.01626,0.21212,0.13926,0.09418,0.20796
9,0.2268,0.14048,0.13055,0.18238,0.1769,0.1623,0.0315,0.31731,0.08,0.0554,0.16129,0.04982,0.03226,0.20106,0.01653,0.24123,0.14444,0.09643,0.20796
10,0.2287,0.13578,0.11892,0.19322,0.1769,0.11364,0.0315,0.33525,0.0722,0.05797,0.1519,0.04982,0.03226,0.22435,0.01706,0.2037,0.14936,0.10211,0.21592
11,0.27692,0.12319,0.11396,0.19183,0.13123,0.11111,0.0315,0.32407,0.07615,0.04795,0.12775,0.04982,0.03226,0.20363,0.01706,0.20408,0.15672,0.11119,0.21716
12,0.26712,0.10508,0.11396,0.19685,0.13123,0.11111,0.0315,0.32959,0.07231,0.04871,0.12775,0.04982,0.03226,0.18689,0.01706,0.18886,0.17672,0.11562,0.21716
13,0.24812,0.14699,0.09146,0.20571,0.11924,0.13699,0.0315,0.2734,0.07097,0.05698,0.1645,0.04982,0.03226,0.20584,0.01706,0.16749,0.19315,0.12646,0.22314
14,0.13776,0.12229,0.05316,0.18696,0.11142,0.07143,0.0315,0.29082,0.07522,0.05121,0.16122,0.04982,0.03226,0.23934,0.01304,0.16749,0.1916,0.13018,0.22979
15,0.18227,0.15213,0.05316,0.17931,0.11142,0.04844,0.0315,0.28753,0.07337,0.05121,0.14719,0.04982,0.03226,0.19451,0.01304,0.19704,0.19926,0.12743,0.22663
16,0.16327,0.15078,0.02867,0.1949,0.10888,0.1,0.0315,0.29457,0.07825,0.04578,0.13777,0.04982,0.03226,0.2093,0.01304,0.15429,0.22083,0.13818,0.24024
17,0.16285,0.15247,0.02867,0.0,0.10888,0.06164,0.0315,0.26939,0.09871,0.04899,0.13942,0.04982,0.03226,0.19945,0.01304,0.15804,0.1959,0.14792,0.24615
18,0.15584,0.13861,0.02867,0.0,0.10888,0.06164,0.02414,0.27408,0.09964,0.04899,0.16627,0.04982,0.03226,0.20706,0.01304,0.13134,0.23174,0.15608,0.25437
19,0.17734,0.13918,0.05316,0.0,0.10888,0.04255,0.02414,0.26978,0.10811,0.0472,0.13904,0.04982,0.03226,0.19974,0.01304,0.12903,0.22933,0.15945,0.25437
20,0.0,0.13107,0.05316,0.0,0.10888,0.07857,0.02414,0.30928,0.10811,0.0472,0.14177,0.04982,0.03226,0.20136,0.01304,0.13415,0.22751,0.0,0.25437
21,0.0,0.13107,0.02867,0.0,0.10888,0.07857,0.02414,0.29207,0.09574,0.0472,0.15771,0.04982,0.03226,0.18776,0.01304,0.13968,0.23433,0.0,0.26825
22,0.0,0.12987,0.02867,0.0,0.11176,0.04412,0.02414,0.29348,0.10627,0.0472,0.10791,0.04982,0.03226,0.1901,0.01304,0.12838,0.09474,0.0,0.26825
23,0.0,0.13904,0.02867,0.0,0.07477,0.04364,0.02414,0.30607,0.10165,0.04314,0.11278,0.04982,0.03226,0.21024,0.01674,0.12838,0.22609,0.0,0.26259
24,0.0,0.13904,0.02867,0.0,0.05229,0.07942,0.01649,0.28387,0.10644,0.04187,0.09486,0.04982,0.03226,0.20089,0.01674,0.13514,0.22609,0.0,0.1516
25,0.0,0.14648,0.02867,0.0,0.02807,0.0293,0.02179,0.28686,0.1105,0.05373,0.09756,0.04982,0.03226,0.19062,0.01674,0.11604,0.22609,0.0,0.1516
26,0.0,0.13861,0.0,0.0,0.02807,0.0293,0.02179,0.29561,0.10198,0.05024,0.14205,0.04982,0.03226,0.17628,0.01674,0.08072,0.04286,0.0,0.26639
27,0.0,0.13433,0.0,0.0,0.02807,0.0293,0.02179,0.28962,0.10644,0.04762,0.17891,0.04982,0.03226,0.17028,0.01674,0.08072,0.04286,0.0,0.17416
28,0.0,0.15342,0.0,0.0,0.02899,0.0293,0.02179,0.2869,0.10219,0.0459,0.14724,0.04982,0.03226,0.18698,0.01674,0.08072,0.04286,0.0,0.2753
29,0.0,0.14286,0.0,0.0,0.02941,0.0293,0.00853,0.25779,0.10647,0.04298,0.14148,0.04982,0.03226,0.17734,0.01674,0.08072,0.04286,0.0,0.26639
30,0.0,0.14286,0.0,0.0,0.02941,0.0293,0.00853,0.13645,0.09268,0.04407,0.14148,0.04982,0.03226,0.1561,0.01674,0.0,0.04286,0.0,0.26639
