,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.09067,0.03044,0.09847,0.0515,0.12289,0.10532,0.11877,0.12704,0.04411,0.06393,0.05505,0.09337,0.08466,0.09185,0.11358,0.08239,0.02541,0.01155,0.1148
1,0.09403,0.0327,0.09847,0.05637,0.12289,0.10532,0.11877,0.12704,0.04424,0.06393,0.05505,0.09337,0.08466,0.0927,0.12534,0.08239,0.02541,0.01159,0.1148
2,0.10585,0.03629,0.09847,0.06223,0.12289,0.10532,0.11877,0.13078,0.04539,0.06292,0.06254,0.10256,0.08466,0.09313,0.12458,0.08406,0.02541,0.01178,0.1243
3,0.11071,0.03653,0.09838,0.06399,0.12678,0.10532,0.11877,0.11589,0.04633,0.06331,0.06411,0.10256,0.08466,0.09798,0.12357,0.08308,0.02578,0.01252,0.13281
4,0.11566,0.03799,0.09838,0.08267,0.12919,0.11034,0.11877,0.12804,0.04738,0.06398,0.06686,0.10256,0.08466,0.09784,0.13738,0.08968,0.02602,0.01364,0.08853
5,0.12436,0.03877,0.10046,0.07436,0.12919,0.11725,0.11877,0.13945,0.04824,0.0621,0.06672,0.10256,0.08466,0.10296,0.14126,0.10048,0.02703,0.01461,0.09162
6,0.13599,0.03722,0.11212,0.08246,0.13783,0.11725,0.11877,0.14519,0.04855,0.06152,0.07287,0.10256,0.08466,0.09923,0.05102,0.10217,0.02804,0.01603,0.09195
7,0.14662,0.03897,0.11111,0.08931,0.13783,0.12724,0.11877,0.1507,0.05055,0.06456,0.07659,0.10256,0.08466,0.09813,0.03516,0.10499,0.02904,0.01722,0.09504
8,0.15413,0.03913,0.10132,0.09142,0.13783,0.13181,0.11877,0.14644,0.04982,0.06486,0.07865,0.10256,0.08466,0.10357,0.03462,0.11438,0.03194,0.01795,0.0961
9,0.1615,0.03988,0.11486,0.09993,0.13783,0.144,0.11877,0.14812,0.05012,0.06865,0.07774,0.10345,0.0814,0.1049,0.03404,0.11473,0.0369,0.01907,0.09656
10,0.18367,0.03964,0.11579,0.10899,0.1435,0.15403,0.11877,0.13294,0.05196,0.05768,0.0778,0.10403,0.0814,0.10916,0.04372,0.11195,0.03883,0.02021,0.09736
11,0.12781,0.04033,0.1319,0.11498,0.1466,0.15922,0.11877,0.13147,0.05387,0.06256,0.08296,0.0916,0.0814,0.11017,0.04819,0.11853,0.04013,0.02104,0.09591
12,0.12432,0.03506,0.13312,0.12339,0.1466,0.17273,0.11877,0.14102,0.05506,0.06303,0.08296,0.09195,0.0814,0.12075,0.04819,0.11449,0.04434,0.02272,0.09591
13,0.13458,0.04424,0.1362,0.12615,0.15182,0.15677,0.11877,0.15007,0.05752,0.06343,0.08526,0.09195,0.0814,0.10683,0.04819,0.11846,0.04855,0.0245,0.09973
14,0.17181,0.04238,0.14865,0.12796,0.1578,0.18089,0.11877,0.15785,0.05848,0.0625,0.0836,0.09195,0.0814,0.11144,0.0493,0.11846,0.05131,0.02453,0.10068
15,0.19464,0.0448,0.15271,0.13859,0.16065,0.22785,0.11877,0.16349,0.06287,0.0625,0.08405,0.09195,0.0814,0.09755,0.0493,0.13514,0.05532,0.02577,0.10153
16,0.18737,0.04312,0.15126,0.16379,0.16038,0.19064,0.11877,0.1626,0.0653,0.05992,0.08612,0.09195,0.0814,0.09453,0.0493,0.1373,0.06017,0.02686,0.10236
17,0.1792,0.0437,0.15126,0.15789,0.16038,0.19383,0.11877,0.18127,0.06629,0.06173,0.08594,0.09195,0.0814,0.10467,0.0493,0.14286,0.06288,0.02924,0.10144
18,0.14916,0.04323,0.15126,0.15789,0.16867,0.21,0.12054,0.16095,0.06776,0.06224,0.08661,0.09195,0.0814,0.09205,0.0493,0.14013,0.07315,0.03082,0.10518
19,0.16832,0.04207,0.17033,0.15789,0.16867,0.23333,0.12054,0.16146,0.0716,0.06472,0.09451,0.09195,0.0814,0.10186,0.0493,0.1464,0.07946,0.03261,0.10518
20,0.16667,0.04227,0.17033,0.15789,0.16867,0.26606,0.12054,0.15162,0.07368,0.06527,0.08552,0.09195,0.0814,0.09452,0.0493,0.15423,0.08195,0.05263,0.10984
21,0.16667,0.04232,0.1519,0.15789,0.17204,0.26606,0.12054,0.18437,0.07618,0.06527,0.10876,0.09195,0.0814,0.10042,0.0493,0.17318,0.08193,0.05263,0.11082
22,0.16667,0.0431,0.1519,0.15789,0.19139,0.23894,0.12054,0.18071,0.07539,0.06527,0.12689,0.09195,0.0814,0.09933,0.0493,0.17365,0.11673,0.05263,0.11496
23,0.16667,0.04483,0.1519,0.15789,0.19648,0.30108,0.12054,0.17657,0.07491,0.06467,0.13402,0.09195,0.0814,0.11013,0.02151,0.17365,0.15291,0.05263,0.1168
24,0.16667,0.04322,0.125,0.15789,0.19876,0.29333,0.1,0.17964,0.07556,0.06266,0.11927,0.09195,0.0814,0.11202,0.02151,0.16438,0.15291,0.05263,0.33456
25,0.16667,0.04834,0.125,0.15789,0.2249,0.16484,0.10563,0.18603,0.07746,0.06479,0.12808,0.09195,0.0814,0.11075,0.02151,0.17822,0.15291,0.05263,0.33456
26,0.16667,0.03958,0.14516,0.15789,0.22907,0.16484,0.10563,0.18969,0.07684,0.0615,0.11482,0.09195,0.0814,0.11289,0.02151,0.30233,0.14634,0.05263,0.12081
27,0.16667,0.03931,0.14516,0.15789,0.22907,0.16484,0.10563,0.18388,0.07439,0.0619,0.11921,0.09195,0.0814,0.11858,0.02151,0.30233,0.14634,0.05263,0.30247
28,0.16667,0.04238,0.14516,0.15789,0.26415,0.16484,0.10563,0.17965,0.07081,0.06555,0.125,0.09195,0.0814,0.11981,0.02151,0.30233,0.14634,0.05263,0.11876
29,0.16667,0.04438,0.14516,0.15789,0.28906,0.16484,0.10638,0.18622,0.07167,0.06579,0.12183,0.09195,0.0814,0.1184,0.02151,0.31884,0.14634,0.05263,0.12543
30,0.16667,0.04518,0.14516,0.15789,0.28906,0.16484,0.10638,0.30124,0.07216,0.07194,0.12938,0.09195,0.0814,0.12067,0.02151,0.35417,0.14634,0.05263,0.12793
31,0.16667,0.04352,0.14516,0.15789,0.28906,0.21429,0.10638,0.29755,0.06444,0.07157,0.14062,0.09195,0.0814,0.11912,0.02151,0.35417,0.14634,0.05263,0.12824
32,0.16667,0.03988,0.18605,0.15789,0.3301,0.21429,0.10638,0.30255,0.09877,0.07773,0.12632,0.09195,0.0814,0.11261,0.02151,0.1761,0.14634,0.05263,0.18824
33,0.16667,0.0404,0.18605,0.15789,0.34066,0.21429,0.18421,0.32547,0.08108,0.08026,0.17722,0.09195,0.0814,0.12033,0.02151,0.18621,0.14634,0.05263,0.16883
34,0.16667,0.04114,0.18605,0.15789,0.35714,0.21429,0.18421,0.33728,0.08108,0.07968,0.17722,0.09195,0.0814,0.13451,0.02151,0.18705,0.04348,0.05263,0.20588
35,0.16667,0.04179,0.18605,0.15789,0.35714,0.21429,0.18421,0.33533,0.08108,0.07968,0.17722,0.09195,0.0814,0.13158,0.02151,0.22876,0.09091,0.05263,0.20588
36,0.16667,0.04063,0.18605,0.15789,0.38462,0.18605,0.22727,0.34043,0.11765,0.08529,0.19549,0.09195,0.0814,0.13889,0.02516,0.21127,0.09091,0.05263,0.20588
37,0.16667,0.04179,0.18605,0.15789,0.42029,0.18605,0.22727,0.34363,0.11765,0.18519,0.13879,0.09195,0.0814,0.12974,0.02516,0.21374,0.0,0.05263,0.20588
38,0.16667,0.04129,0.18605,0.15789,0.42029,0.22222,0.22727,0.34363,0.11765,0.18519,0.25,0.09195,0.0814,0.15976,0.11111,0.22368,0.0,0.05263,0.20588
39,0.16667,0.04129,0.18605,0.15789,0.42029,0.22222,,0.34363,0.11765,0.07874,0.28,0.07273,0.0814,0.15428,0.11111,0.23438,0.0,0.05263,0.20588
40,0.16667,0.04132,0.18605,0.15789,0.42029,0.34615,,0.40741,0.18182,0.07874,0.28,0.11667,0.0814,0.14982,0.11111,0.22835,0.0,0.05263,0.20588
41,0.16667,0.04574,0.18605,0.15789,0.42029,0.34615,,0.05,0.18182,0.07859,0.28,0.11667,0.0814,0.15168,0.11111,0.10448,0.0,0.05263,0.20588
42,0.16667,0.04721,0.18605,0.15789,0.42029,0.34615,,0.05,0.18182,0.08012,0.28,0.11921,0.0814,0.17204,0.11111,0.09434,0.0,0.05263,0.20588
43,0.16667,0.04721,0.18605,0.15789,0.42188,0.34615,,0.05,0.18182,0.09239,0.34211,0.11921,0.0814,0.16429,0.11111,0.1828,0.0,0.05263,0.29787
44,0.16667,0.04857,0.18605,0.15789,0.42188,0.34615,,0.05,0.18182,0.09163,0.34211,0.11921,0.0814,0.16058,0.11111,0.1828,0.0,0.05263,0.29787
45,0.16667,0.04928,0.18605,0.15789,,0.34615,,0.05,0.18182,0.09163,0.34211,0.11921,0.0814,0.14027,0.11111,0.1828,0.0,0.05263,0.29787
46,0.16667,0.05041,0.18605,0.15789,,0.34615,,0.05,0.18182,0.09607,0.36,0.11921,0.0814,0.14615,0.11111,0.1828,0.0,0.05263,0.32353
47,0.16667,0.05106,0.18605,0.15789,,0.34615,,0.05,0.11429,0.09607,0.36,0.075,0.0814,0.13788,0.11111,0.1828,0.0,0.05263,0.32353
