ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK710,GROUP9TH39.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK1396,GROUP17TH12.TXT,0.53077,0.11275,0.18598,1
ROUGE-1+StopWordRemoval,TASK1397,GROUP17TH13.TXT,0.52308,0.11826,0.19291,1
ROUGE-1+StopWordRemoval,TASK1398,GROUP17TH14.TXT,0.50769,0.12891,0.20561,1
ROUGE-1+StopWordRemoval,TASK1399,GROUP17TH15.TXT,0.48462,0.14754,0.22621,1
ROUGE-1+StopWordRemoval,TASK1392,GROUP17TH8.TXT,0.67692,0.05906,0.10864,1
ROUGE-1+StopWordRemoval,TASK1393,GROUP17TH9.TXT,0.65385,0.06911,0.12500,1
ROUGE-1+StopWordRemoval,TASK1394,GROUP17TH10.TXT,0.62308,0.08084,0.14311,1
ROUGE-1+StopWordRemoval,TASK1395,GROUP17TH11.TXT,0.60769,0.09875,0.16989,1
ROUGE-1+StopWordRemoval,TASK1390,GROUP17TH6.TXT,0.71538,0.03890,0.07378,1
ROUGE-1+StopWordRemoval,TASK1391,GROUP17TH7.TXT,0.69231,0.04907,0.09165,1
ROUGE-1+StopWordRemoval,TASK1389,GROUP17TH5.TXT,0.76154,0.03436,0.06576,1
ROUGE-1+StopWordRemoval,TASK1385,GROUP17TH1.TXT,0.82308,0.01354,0.02664,1
ROUGE-1+StopWordRemoval,TASK1386,GROUP17TH2.TXT,0.79231,0.01986,0.03874,1
ROUGE-1+StopWordRemoval,TASK1387,GROUP17TH3.TXT,0.73846,0.02373,0.04598,1
ROUGE-1+StopWordRemoval,TASK1388,GROUP17TH4.TXT,0.77692,0.02847,0.05494,1
ROUGE-1+StopWordRemoval,TASK1381,GROUP16TH96.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1382,GROUP16TH97.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1383,GROUP16TH98.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1384,GROUP16TH99.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1380,GROUP16TH95.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1378,GROUP16TH93.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1379,GROUP16TH94.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1374,GROUP16TH89.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1375,GROUP16TH90.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1376,GROUP16TH91.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1377,GROUP16TH92.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1370,GROUP16TH85.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1371,GROUP16TH86.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1372,GROUP16TH87.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1373,GROUP16TH88.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK748,GROUP9TH77.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK749,GROUP9TH78.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK746,GROUP9TH75.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK747,GROUP9TH76.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK744,GROUP9TH73.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK745,GROUP9TH74.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK742,GROUP9TH71.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK743,GROUP9TH72.TXT,0.00233,0.01538,0.00404,1
